partition,params_str,mechanism,target_name,genuine_uuid,frames,locks,unlocks,transitions,locked_frames,pp_events,pp_locks,genuine_hours,false_locks_per_hour,frr_time,transitions_per_hour,pingpong_per_hour,pingpong_locks_per_hour,lockout_mean_frames,X_n_sequences,X_ania_median,X_ania_mean,X_first_lock_median,X_miss_rate,X_far_frame,X_fa_frames,X_impostor_frames,X_recovery_median,X_recovery_censored_rate,X_locked_at_switch_rate,X_locked_at_return_rate,M_n_sequences,M_ania_median,M_ania_mean,M_first_lock_median,M_miss_rate,M_far_frame,M_fa_frames,M_impostor_frames,M_recovery_median,M_recovery_censored_rate,M_locked_at_switch_rate,M_locked_at_return_rate
test,"T=2, theta=0.1419",debounce,primary,C48CE857-A0DD-4DDB-BEA5-3A25449B2153,937,0,0,0,0,0,0,15.616666666666667,0.0,0.0,0.0,0.0,0.0,,16,2.5,9.6875,2.5,0.3125,0.5114583333333333,164,412,1.0,0.0,0.0,0.625,16,1.0,8.0625,1.0,0.125,0.36041666666666666,177,412,1.0,0.0,0.0,0.75
test,"T=2, theta=0.1419",debounce,primary,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B,1212,2,2,4,12,1,1,20.2,0.09900990099009901,0.009900990099009901,0.19801980198019803,0.04950495049504951,0.04950495049504951,6.0,16,1.0,2.3125,1.0,0.125,0.3697916666666667,112,412,1.0,0.0,0.0,0.8125,16,3.0,5.3125,3.0,0.375,0.6083333333333334,165,412,0.0,0.0,0.0,0.4375
test,"T=2, theta=0.1419",debounce,primary,E65577C1-8D5D-4F70-AF23-B3ADB9D3DBA3,657,14,14,28,109,16,11,10.95,1.2785388127853883,0.1659056316590563,2.5570776255707766,1.4611872146118723,1.0045662100456623,7.785714285714286,16,1.0,0.875,1.0,0.0625,0.209375,54,412,1.0,0.0,0.1875,0.8125,16,1.0,6.0625,1.0,0.125,0.353125,116,412,1.0,0.0,0.0625,0.75
test,"T=2, theta=0.1419",debounce,primary,FDAA70A1-42A3-4E3F-9AE3-3FDA412E03BF,966,3,3,6,13,2,2,16.1,0.18633540372670807,0.013457556935817806,0.37267080745341613,0.12422360248447203,0.12422360248447203,4.333333333333333,16,1.0,1.5,1.0,0.0,0.21458333333333332,62,412,1.0,0.0,0.0,0.9375,16,1.0,3.875,1.0,0.0625,0.309375,135,412,1.0,0.0,0.1875,0.8125
test,"m=0.3, theta=0.1978",margin,primary,11B5EC4D-4133-4289-B475-4E737182A406,1740,0,0,0,0,0,0,29.0,0.0,0.0,0.0,0.0,0.0,,16,0.5,5.4375,0.5,0.25,0.38645833333333335,140,412,0.0,0.0,0.0,0.625,16,0.5,4.0,0.5,0.0625,0.259375,148,412,0.0,0.0,0.0,0.875
test,"m=0.3, theta=0.1978",margin,primary,1538C99F-BA1E-4EFB-A949-6C7C47701B20,1281,2,2,4,77,1,1,21.35,0.09367681498829039,0.060109289617486336,0.18735362997658078,0.046838407494145196,0.046838407494145196,38.5,16,0.0,3.8125,0.0,0.0625,0.14375,91,412,0.0,0.0,0.0,0.875,16,0.0,0.5,0.0,0.125,0.17604166666666668,37,412,0.0,0.0,0.125,0.875
test,"m=0.3, theta=0.1978",margin,primary,83CF687B-7CEC-434B-9FE8-00C3D5799BE6,1879,14,14,28,91,12,10,31.316666666666666,0.44704630122405536,0.04843001596593933,0.8940926024481107,0.38318254390633316,0.31931878658861096,6.5,16,0.0,1.25,0.0,0.0625,0.08541666666666667,22,412,0.0,0.0,0.0625,0.9375,16,0.0,0.3125,0.0,0.0,0.03333333333333333,6,412,0.0,0.0,0.0,1.0
test,"m=0.3, theta=0.1978",margin,primary,B09E373F-8A54-44C8-895B-0039390B859F,1597,0,0,0,0,0,0,26.616666666666667,0.0,0.0,0.0,0.0,0.0,,16,3.0,12.6875,3.0,0.3125,0.5385416666666667,269,412,0.0,0.0,0.0,0.5625,16,3.5,12.125,3.5,0.3125,0.521875,229,412,0.0,0.0,0.0,0.5625
test,"m=0.3, theta=0.1978",margin,primary,C48CE857-A0DD-4DDB-BEA5-3A25449B2153,937,0,0,0,0,0,0,15.616666666666667,0.0,0.0,0.0,0.0,0.0,,16,3.0,8.6875,1.5,0.25,0.46770833333333334,142,412,0.0,0.0,0.0,0.6875,16,0.5,7.0625,0.0,0.125,0.31354166666666666,169,412,0.0,0.0,0.0,0.6875
test,"m=0.3, theta=0.1978",margin,primary,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B,1212,4,4,8,8,5,4,20.2,0.19801980198019803,0.006600660066006601,0.39603960396039606,0.24752475247524752,0.19801980198019803,2.0,16,1.0,3.4375,1.0,0.0625,0.38229166666666664,127,412,0.0,0.0,0.0,0.6875,16,2.5,5.5,1.0,0.25,0.5041666666666667,177,412,0.0,0.0,0.0,0.5625
