target_name,outcome,mechanism,avg_rank,n_users,nemenyi_cd,friedman_p
sensitivity_2,miss_rate,trust,6.757575757575758,33,2.091186169504804,4.402251023813559e-21
sensitivity_2,miss_rate,sprt,2.257575757575758,33,2.091186169504804,4.402251023813559e-21
sensitivity_2,far_frame,threshold,6.363636363636363,33,2.091186169504804,2.8291429916534007e-29
sensitivity_2,far_frame,moving_average,7.696969696969697,33,2.091186169504804,2.8291429916534007e-29
sensitivity_2,far_frame,ewma,7.651515151515151,33,2.091186169504804,2.8291429916534007e-29
sensitivity_2,far_frame,majority_vote,4.893939393939394,33,2.091186169504804,2.8291429916534007e-29
sensitivity_2,far_frame,debounce,4.712121212121212,33,2.091186169504804,2.8291429916534007e-29
sensitivity_2,far_frame,margin,3.6818181818181817,33,2.091186169504804,2.8291429916534007e-29
sensitivity_2,far_frame,hysteresis,2.272727272727273,33,2.091186169504804,2.8291429916534007e-29
sensitivity_2,far_frame,trust,5.7272727272727275,33,2.091186169504804,2.8291429916534007e-29
sensitivity_2,far_frame,sprt,2.0,33,2.091186169504804,2.8291429916534007e-29
sensitivity_2,frr_time,threshold,3.984848484848485,33,2.091186169504804,1.3856558256707476e-14
sensitivity_2,frr_time,moving_average,3.772727272727273,33,2.091186169504804,1.3856558256707476e-14
sensitivity_2,frr_time,ewma,4.0,33,2.091186169504804,1.3856558256707476e-14
sensitivity_2,frr_time,majority_vote,4.590909090909091,33,2.091186169504804,1.3856558256707476e-14
sensitivity_2,frr_time,debounce,4.787878787878788,33,2.091186169504804,1.3856558256707476e-14
sensitivity_2,frr_time,margin,4.621212121212121,33,2.091186169504804,1.3856558256707476e-14
sensitivity_2,frr_time,hysteresis,6.196969696969697,33,2.091186169504804,1.3856558256707476e-14
sensitivity_2,frr_time,trust,5.621212121212121,33,2.091186169504804,1.3856558256707476e-14
sensitivity_2,frr_time,sprt,7.424242424242424,33,2.091186169504804,1.3856558256707476e-14
sensitivity_2,false_locks_per_hour,threshold,5.0,33,2.091186169504804,0.6458429821120357
sensitivity_2,false_locks_per_hour,moving_average,4.909090909090909,33,2.091186169504804,0.6458429821120357
sensitivity_2,false_locks_per_hour,ewma,5.181818181818182,33,2.091186169504804,0.6458429821120357
sensitivity_2,false_locks_per_hour,majority_vote,4.893939393939394,33,2.091186169504804,0.6458429821120357
sensitivity_2,false_locks_per_hour,debounce,4.53030303030303,33,2.091186169504804,0.6458429821120357
sensitivity_2,false_locks_per_hour,margin,4.787878787878788,33,2.091186169504804,0.6458429821120357
sensitivity_2,false_locks_per_hour,hysteresis,4.848484848484849,33,2.091186169504804,0.6458429821120357
sensitivity_2,false_locks_per_hour,trust,5.318181818181818,33,2.091186169504804,0.6458429821120357
sensitivity_2,false_locks_per_hour,sprt,5.53030303030303,33,2.091186169504804,0.6458429821120357
sensitivity_2,transitions_per_hour,threshold,5.03030303030303,33,2.091186169504804,0.7506309477538405
sensitivity_2,transitions_per_hour,moving_average,4.924242424242424,33,2.091186169504804,0.7506309477538405
sensitivity_2,transitions_per_hour,ewma,5.196969696969697,33,2.091186169504804,0.7506309477538405
sensitivity_2,transitions_per_hour,majority_vote,4.893939393939394,33,2.091186169504804,0.7506309477538405
sensitivity_2,transitions_per_hour,debounce,4.53030303030303,33,2.091186169504804,0.7506309477538405
sensitivity_2,transitions_per_hour,margin,4.787878787878788,33,2.091186169504804,0.7506309477538405
sensitivity_2,transitions_per_hour,hysteresis,4.893939393939394,33,2.091186169504804,0.7506309477538405
sensitivity_2,transitions_per_hour,trust,5.318181818181818,33,2.091186169504804,0.7506309477538405
sensitivity_2,transitions_per_hour,sprt,5.424242424242424,33,2.091186169504804,0.7506309477538405
sensitivity_2,pingpong_per_hour,threshold,5.515151515151516,33,2.091186169504804,0.009237599595750507
sensitivity_2,pingpong_per_hour,moving_average,5.409090909090909,33,2.091186169504804,0.009237599595750507
sensitivity_2,pingpong_per_hour,ewma,5.53030303030303,33,2.091186169504804,0.009237599595750507
