genuine_uuid,n_train_genuine,n_train_impostor,n_train_impostor_users,n_features_used,platt_coef,platt_intercept,val_eer,val_auc,val_far_at_0.5,val_frr_at_0.5,val_brier_balanced,val_genuine_frac_p_le_0.4,val_genuine_frac_band_0.4_0.6,val_impostor_frac_p_ge_0.6,val_impostor_frac_band_0.4_0.6,val_genuine_median_p,val_impostor_median_p,val_n_genuine,val_n_impostor,val_eer_raw,test_eer,test_auc,test_far_at_0.5,test_frr_at_0.5,test_brier_balanced,test_genuine_frac_p_le_0.4,test_genuine_frac_band_0.4_0.6,test_impostor_frac_p_ge_0.6,test_impostor_frac_band_0.4_0.6,test_genuine_median_p,test_impostor_median_p,test_n_genuine,test_n_impostor,test_eer_raw,val_frac_within_90s_of_train,test_frac_within_90s_of_train,test_transitions_at_0.5,test_transitions_per_hour_at_0.5,fit_seconds
8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,5513,28000,28,52,1.0675818294868034,0.408899663965115,0.0398859557080211,0.9953779021071011,0.03716176982928812,0.04314159292035398,0.02723638770599186,0.0293141592920354,0.0293141592920354,0.025780977819068632,0.02444547671582859,0.999860480165734,0.00043468663117249805,1808,17222,0.0398859557080211,0.05412574320608586,0.9902202988691811,0.04042603271742968,0.07849640685461581,0.042927092219560106,0.058595909342177996,0.05085682697622996,0.029892903377662705,0.021772390255384255,0.9996265727764345,0.00036921633456408456,1809,16994,0.05412574320608586,0.0,0.0,184,6.102819237147596,1.94
806289BC-AD52-4CC1-806C-0CDB14D65EB6,5545,28000,28,52,0.9125070579410219,1.580385298979821,0.011638931888544889,0.9994394687699641,0.01045751633986928,0.011513157894736841,0.008484452115696494,0.010964912280701754,0.003289473684210526,0.00778089013383131,0.005477746654217242,0.9999839655240413,0.00010303137283419659,1824,16065,0.011638931888544889,0.013619898932168134,0.999040070068132,0.02605760101276506,0.007692307692307693,0.012349846717699883,0.004395604395604396,0.004395604395604396,0.021626753876991242,0.00838696064985758,0.9999733434865239,7.298253912007856e-05,1820,18958,0.013619898932168134,0.0,0.0,24,0.7912087912087913,2.18
81536B0A-8DBF-4D8A-AC24-9543E2E4C8E0,3844,28000,28,52,0.7584352369772555,-0.973903355264761,0.02720951175691251,0.9973205464278766,0.028709447219630015,0.026232114467408585,0.020669865842362578,0.02066772655007949,0.012718600953895072,0.022616237580282153,0.014327276719547675,0.9981891062286878,0.0007436490534778443,1258,18217,0.02720951175691251,0.017132159609932827,0.9984310636532207,0.0065464261857047425,0.07419100236779795,0.02791891947324105,0.05445935280189424,0.03472770323599053,0.004943219772879092,0.0032064128256513026,0.9964354420239645,0.0003235838254642393,1267,14970,0.017132159609932827,0.0,0.0,117,5.540647198105762,1.8
83CF687B-7CEC-434B-9FE8-00C3D5799BE6,5723,28000,28,52,1.1614914939617917,0.7344619597438697,0.033526129952618486,0.9940993418021654,0.028976212686567165,0.03778605641298563,0.026366890797597842,0.03139968068121341,0.014369345396487493,0.02273787313432836,0.014167444029850746,0.9977498527074738,0.0018011224633975522,1879,17152,0.033526129952618486,0.06560876153428201,0.9849594515384581,0.015114521567259622,0.2118147951037786,0.08550263055491526,0.17136774880255454,0.08940926024481106,0.011045227299151262,0.009010580165097083,0.9422414316138641,0.00023659132877855345,1879,17202,0.06560876153428201,0.0,0.0,274,8.74933475252794,2.25
86A4F379-B305-473D-9D83-FC7D800180EF,6442,28000,28,52,1.1287815196989692,0.7763948051335602,0.014136780397999118,0.9992094466704764,0.013986013986013986,0.014643363249881908,0.010601646033932089,0.013226263580538498,0.0051960321209258385,0.010606060606060607,0.0073426573426573424,0.9999889840178566,0.00010535061426852343,2117,17160,0.014136780397999118,0.018696562223004767,0.998655510689444,0.014143593431619321,0.025870178739416744,0.013682939607582621,0.01881467544684854,0.008466603951081843,0.010188181709217307,0.008390267289943666,0.9999776852274931,8.646750563468566e-05,2126,16686,0.018696562223004767,0.0,0.0,71,2.00376293508937,1.9
96A358A0-FFF2-4239-B93E-C7425B901B47,3491,28000,28,52,0.9414800421193187,1.743465267186917,0.013936354425829169,0.9984686241492742,0.015196154442549233,0.013192612137203167,0.011491941519740796,0.009674582233948988,0.006156552330694811,0.012663462035457694,0.004238383211867473,0.9997121848197513,0.0016399544832783784,1137,19347,0.013936354425829169,0.038896466118219036,0.9955277186585765,0.09824706857751984,0.0026431718061674008,0.042751226812282196,0.000881057268722467,0.0026431718061674008,0.09345019542816535,0.008646215800071065,0.9999383705942066,0.002663854830428496,1135,16886,0.038896466118219036,0.0,0.0,6,0.3171806167400881,1.4
9759096F-1119-4E19-A0AD-6F16989C7E1C,5975,28000,28,52,0.7550165788977196,0.482037054720968,0.1247233235139944,0.9583377668771111,0.13871635610766045,0.09679062659195109,0.0801296764071123,0.05399898115129903,0.0911869587366276,0.11292517006802721,0.053593611357586515,0.9449933797118203,0.01834474055449842,1963,16905,0.1247233235139944,0.13799695381084848,0.9399769439841992,0.10158913980570032,0.1726948548140601,0.09860404607422847,0.130412633723892,0.08609271523178808,0.0686482661004954,0.07418130348066654,0.9423645619555143,0.04702919716659461,1963,15543,0.13799695381084848,0.0,0.0,180,5.5017829852266935,2.29
99B204C0-DD5C-4BB7-83E8-A37281B8D769,3622,28000,28,52,1.1125765835986856,1.610041417477341,0.030034400451262787,0.9955596634675329,0.033261179451982474,0.02801358234295416,0.024261738855123706,0.017826825127334467,0.019524617996604415,0.027612058497439418,0.013462858349611953,0.9999698494165208,0.0012549451396351129,1178,18941,0.030034400451262787,0.030667848662822066,0.9969008248319983,0.02047860101242522,0.03904923599320883,0.021930333763308472,0.03310696095076401,0.010186757215619695,0.0155315232397607,0.01058444546709618,0.9999091408970907,0.0011846837548783466,1178,17384,0.030667848662822066,0.0,0.0,35,1.7826825127334465,1.75
9DC38D04-E82E-4F29-AB52-B476535226F2,5811,28000,28,52,0.9937405692569943,0.8258978106817926,0.06446421016576512,0.9861606388855967,0.07934378239921937,0.04874213836477988,0.045758152375089525,0.031446540880503145,0.03668763102725367,0.0608038055741904,0.038238702201622246,0.9976649556065897,0.000950563317826607,1908,16397,0.06446421016576512,0.09530702576083633,0.9676609858164752,0.13393047558114737,0.045573598742797275,0.06636296141855924,0.03195390256678889,0.042954426401257205,0.11020473448496482,0.04857112390701642,0.9719401924735128,0.0009738036257310649,1909,18756,0.09530702576083633,0.0,0.0,122,3.8344683080146673,2.48
A5CDF89D-02A2-4EC1-89F8-F534FDABDD96,3624,28000,28,52,0.7707062133873465,1.393997634613218,0.09312273218389588,0.9718110803917399,0.08921161825726141,0.10093299406276506,0.06697119091140198,0.07888040712468193,0.04495335029686175,0.06354475400118553,0.056075874333135746,0.973143806538506,0.022510404735020112,1179,16870,0.09312273218389588,0.06272826060730917,0.9858664484050758,0.03512035010940919,0.13825275657336725,0.05925108275022318,0.09499575911789652,0.089058524173028,0.024452954048140043,0.02587527352297593,0.892994639317373,0.004484499904914646,1179,18280,0.06272826060730917,0.0,0.0,204,10.381679389312978,2.33
