enrolled_user,mechanism,FAR,FRR,n_transitions,excess_transitions,fewer_than_2_transitions,transition_rate_per_100,n_flip_events,detection_failure,recovery_failure,detection_latency_frames,recovery_latency_frames,detection_latency_censored,recovery_latency_censored,lockout_fraction_during_genuine
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,trust_model,0.11666666666666665,0.10833333333333334,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,7.0,13.0,7.0,13.0,0.10833333333333334
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,trust_model_single,0.2027777777777778,0.016666666666666666,1.6666666666666667,0.0,0.16666666666666666,0.931098696461825,0.0,0.16666666666666666,0.0,2.6,2.0,12.166666666666666,2.0,0.016666666666666666
3600D531-0C55-44A7-AE95-A7A38519464E,debounce,0.016666666666666666,0.008333333333333333,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.008333333333333333
3600D531-0C55-44A7-AE95-A7A38519464E,ewma,0.0,0.02361111111111111,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,0.0,2.8333333333333335,0.0,2.8333333333333335,0.02361111111111111
3600D531-0C55-44A7-AE95-A7A38519464E,hysteresis,0.05555555555555555,0.22361111111111112,2.6666666666666665,0.6666666666666666,0.0,1.48975791433892,0.0,0.0,0.0,3.3333333333333335,11.166666666666666,3.3333333333333335,11.166666666666666,0.22361111111111112
3600D531-0C55-44A7-AE95-A7A38519464E,instantaneous,0.0,0.0,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3600D531-0C55-44A7-AE95-A7A38519464E,majority_vote,0.016666666666666666,0.008333333333333333,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.008333333333333333
3600D531-0C55-44A7-AE95-A7A38519464E,margin_dual_threshold,0.0,0.001388888888888889,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.001388888888888889
3600D531-0C55-44A7-AE95-A7A38519464E,moving_average,0.002777777777777778,0.016666666666666666,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,0.16666666666666666,2.0,0.16666666666666666,2.0,0.016666666666666666
3600D531-0C55-44A7-AE95-A7A38519464E,trust_model,0.03333333333333333,0.15,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,2.0,18.0,2.0,18.0,0.15
3600D531-0C55-44A7-AE95-A7A38519464E,trust_model_single,0.008333333333333333,0.048611111111111105,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,0.5,5.833333333333333,0.5,5.833333333333333,0.048611111111111105
4FC32141-E888-4BFF-8804-12559A491D8C,debounce,0.17333333333333337,0.006666666666666666,2.8,0.8,0.0,1.564245810055866,0.8,0.0,0.0,1.0,0.8,1.0,0.8,0.006666666666666666
4FC32141-E888-4BFF-8804-12559A491D8C,ewma,0.2,0.006666666666666666,2.0,0.0,0.0,1.1173184357541899,0.4,0.2,0.0,0.25,0.8,12.2,0.8,0.006666666666666666
4FC32141-E888-4BFF-8804-12559A491D8C,hysteresis,0.06666666666666667,0.04833333333333333,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,4.0,5.8,4.0,5.8,0.04833333333333333
4FC32141-E888-4BFF-8804-12559A491D8C,instantaneous,0.16666666666666669,0.0,2.8,0.8,0.0,1.564245810055866,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4FC32141-E888-4BFF-8804-12559A491D8C,majority_vote,0.17333333333333337,0.006666666666666666,2.8,0.8,0.0,1.564245810055866,0.8,0.0,0.0,1.0,0.8,1.0,0.8,0.006666666666666666
4FC32141-E888-4BFF-8804-12559A491D8C,margin_dual_threshold,0.003333333333333333,0.0,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0
4FC32141-E888-4BFF-8804-12559A491D8C,moving_average,0.18333333333333335,0.008333333333333333,2.4,0.4,0.0,1.3407821229050279,0.4,0.0,0.0,1.0,1.0,1.0,1.0,0.008333333333333333
4FC32141-E888-4BFF-8804-12559A491D8C,trust_model,0.22999999999999998,0.03,1.6,0.0,0.2,0.8938547486033519,0.0,0.2,0.0,2.25,3.6,13.8,3.6,0.03
4FC32141-E888-4BFF-8804-12559A491D8C,trust_model_single,0.07,0.03833333333333333,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,4.2,4.6,4.2,4.6,0.03833333333333333
5119D0F8-FCA8-4184-A4EB-19421A40DE0D,debounce,0.016666666666666666,0.008333333333333333,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.008333333333333333
5119D0F8-FCA8-4184-A4EB-19421A40DE0D,ewma,0.005555555555555556,0.011111111111111112,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,0.3333333333333333,1.3333333333333333,0.3333333333333333,1.3333333333333333,0.011111111111111112
5119D0F8-FCA8-4184-A4EB-19421A40DE0D,hysteresis,0.03333333333333333,0.03194444444444444,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,2.0,3.8333333333333335,2.0,3.8333333333333335,0.03194444444444444
5119D0F8-FCA8-4184-A4EB-19421A40DE0D,instantaneous,0.002777777777777778,0.0,2.3333333333333335,0.3333333333333333,0.0,1.303538175046555,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5119D0F8-FCA8-4184-A4EB-19421A40DE0D,majority_vote,0.016666666666666666,0.008333333333333333,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.008333333333333333
5119D0F8-FCA8-4184-A4EB-19421A40DE0D,margin_dual_threshold,0.0,0.0,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
