mechanism,chosen_params,calib_FAR,calib_FRR,target_FAR,tolerance,feasible_interval,n_candidates,n_feasible_candidates,feasible_operating_point_exists,constraint_satisfied,nearest_candidate_direction,achievable_min_FAR,achievable_max_FAR,enrolled_user
hysteresis,"{'theta': 0.808646080760095, 'margin': 0.05, 'ttt_frames': 3}",0.0722222222222222,0.0138888888888888,0.07,0.01,"[0.060000000000000005, 0.08]",924,55,True,True,within_interval,0.0,1.0,B9724848-C7E2-45F4-9B3F-A1F38D864495
trust_model,"{'theta': 0.870417729216152, 'gain': 0.6, 'decay': 0.0, 'tau_lo': 0.4, 'tau_hi': 0.6}",0.0694444444444444,0.1111111111111111,0.07,0.01,"[0.060000000000000005, 0.08]",693,13,True,True,within_interval,0.0,1.0,B9724848-C7E2-45F4-9B3F-A1F38D864495
sprt,"{'A': 16, 'B': 16, 'mu_gen': 0.9348401953021905, 'sd_gen': 0.03970146104471033, 'mu_imp': 0.4860134600158353, 'sd_imp': 0.2282570299831422}",0.025,0.0402777777777777,0.07,0.01,"[0.060000000000000005, 0.08]",25,0,False,False,below_interval,0.0,0.025,B9724848-C7E2-45F4-9B3F-A1F38D864495
instantaneous,{'theta': 0.7734327518289251},0.0694444444444444,0.0027777777777777,0.07,0.01,"[0.060000000000000005, 0.08]",79,13,True,True,within_interval,0.0,0.9722222222222222,BE3CA5A6-A561-4BBD-B7C9-5DF6805400FC
moving_average,"{'theta': 0.7481632829747629, 'w': 5}",0.0694444444444444,0.0166666666666666,0.07,0.01,"[0.060000000000000005, 0.08]",316,16,True,True,within_interval,0.0,1.0,BE3CA5A6-A561-4BBD-B7C9-5DF6805400FC
ewma,"{'theta': 0.7734327518289251, 'alpha': 0.1}",0.0694444444444444,0.0763888888888889,0.07,0.01,"[0.060000000000000005, 0.08]",316,11,True,True,within_interval,0.0,1.0,BE3CA5A6-A561-4BBD-B7C9-5DF6805400FC
majority_vote,"{'theta': 0.781887075595573, 'w': 3, 'k': 2}",0.0694444444444444,0.0111111111111111,0.07,0.01,"[0.060000000000000005, 0.08]",395,34,True,True,within_interval,0.0,0.9888888888888888,BE3CA5A6-A561-4BBD-B7C9-5DF6805400FC
debounce,"{'theta': 0.8901014068655037, 'n': 10}",0.0694444444444444,0.2597222222222222,0.07,0.01,"[0.060000000000000005, 0.08]",316,25,True,True,within_interval,0.0,1.0,BE3CA5A6-A561-4BBD-B7C9-5DF6805400FC
margin_dual_threshold,"{'theta': 0.7626179241879859, 'margin': 0.05}",0.0694444444444444,0.0013888888888888,0.07,0.01,"[0.060000000000000005, 0.08]",316,32,True,True,within_interval,0.0,1.0,BE3CA5A6-A561-4BBD-B7C9-5DF6805400FC
hysteresis,"{'theta': 0.989355505533671, 'margin': 0.2, 'ttt_frames': 10}",0.0694444444444444,0.6027777777777777,0.07,0.01,"[0.060000000000000005, 0.08]",948,58,True,True,within_interval,0.0,1.0,BE3CA5A6-A561-4BBD-B7C9-5DF6805400FC
trust_model,"{'theta': 0.8901014068655037, 'gain': 0.3, 'decay': 0.0, 'tau_lo': 0.4, 'tau_hi': 0.6}",0.0694444444444444,0.3513888888888888,0.07,0.01,"[0.060000000000000005, 0.08]",711,49,True,True,within_interval,0.0,1.0,BE3CA5A6-A561-4BBD-B7C9-5DF6805400FC
sprt,"{'A': 16, 'B': 16, 'mu_gen': 0.918297067467017, 'sd_gen': 0.04395432343943981, 'mu_imp': 0.4661505554513433, 'sd_imp': 0.22723150208551413}",0.0027777777777777,0.0416666666666666,0.07,0.01,"[0.060000000000000005, 0.08]",25,0,False,False,below_interval,0.0,0.0027777777777777,BE3CA5A6-A561-4BBD-B7C9-5DF6805400FC
instantaneous,{'theta': 0.824486173053278},0.0694444444444444,0.0125,0.07,0.01,"[0.060000000000000005, 0.08]",80,12,True,True,within_interval,0.0,0.9694444444444444,CA820D43-E5E2-42EF-9798-BE56F776370B
moving_average,"{'theta': 0.8184664857510786, 'w': 10}",0.0694444444444444,0.0777777777777777,0.07,0.01,"[0.060000000000000005, 0.08]",320,32,True,True,within_interval,0.0,1.0,CA820D43-E5E2-42EF-9798-BE56F776370B
ewma,"{'theta': 0.8167823701882152, 'alpha': 0.5}",0.0694444444444444,0.0222222222222222,0.07,0.01,"[0.060000000000000005, 0.08]",320,22,True,True,within_interval,0.0,1.0,CA820D43-E5E2-42EF-9798-BE56F776370B
majority_vote,"{'theta': 0.8189631063157972, 'w': 5, 'k': 4}",0.0694444444444444,0.0375,0.07,0.01,"[0.060000000000000005, 0.08]",400,35,True,True,within_interval,0.0,1.0,CA820D43-E5E2-42EF-9798-BE56F776370B
debounce,"{'theta': 0.8232208309991342, 'n': 2}",0.0722222222222222,0.0194444444444444,0.07,0.01,"[0.060000000000000005, 0.08]",320,38,True,True,within_interval,0.0,1.0,CA820D43-E5E2-42EF-9798-BE56F776370B
margin_dual_threshold,"{'theta': 0.8137470625468354, 'margin': 0.05}",0.0666666666666666,0.0111111111111111,0.07,0.01,"[0.060000000000000005, 0.08]",320,1,True,True,within_interval,0.0,1.0,CA820D43-E5E2-42EF-9798-BE56F776370B
hysteresis,"{'theta': 0.856565317317696, 'margin': 0.05, 'ttt_frames': 5}",0.0666666666666666,0.1583333333333333,0.07,0.01,"[0.060000000000000005, 0.08]",960,57,True,True,within_interval,0.0,1.0,CA820D43-E5E2-42EF-9798-BE56F776370B
trust_model,"{'theta': 0.9079731391279675, 'gain': 0.3, 'decay': 0.0, 'tau_lo': 0.4, 'tau_hi': 0.6}",0.0694444444444444,0.5458333333333333,0.07,0.01,"[0.060000000000000005, 0.08]",720,27,True,True,within_interval,0.0,1.0,CA820D43-E5E2-42EF-9798-BE56F776370B
sprt,"{'A': 4, 'B': 1, 'mu_gen': 0.9082465031474299, 'sd_gen': 0.057813241209220066, 'mu_imp': 0.5100733524596193, 'sd_imp': 0.21862633864180503}",0.0833333333333333,0.0194444444444444,0.07,0.01,"[0.060000000000000005, 0.08]",25,0,False,False,above_interval,0.0833333333333333,0.1722222222222222,CA820D43-E5E2-42EF-9798-BE56F776370B
instantaneous,{'theta': 0.9118438394033882},0.06944444444444445,0.006944444444444444,0.07,0.01,"[0.060000000000000005, 0.08]",78,12,True,True,within_interval,0.0,0.9694444444444444,CDA3BBF7-6631-45E8-85BA-EEB416B32A3C
moving_average,"{'theta': 0.9045379150728085, 'w': 3}",0.06944444444444445,0.018055555555555554,0.07,0.01,"[0.060000000000000005, 0.08]",312,34,True,True,within_interval,0.0,1.0,CDA3BBF7-6631-45E8-85BA-EEB416B32A3C
ewma,"{'theta': 0.9076916647915394, 'alpha': 0.1}",0.06944444444444445,0.12916666666666668,0.07,0.01,"[0.060000000000000005, 0.08]",312,34,True,True,within_interval,0.0,1.0,CDA3BBF7-6631-45E8-85BA-EEB416B32A3C
majority_vote,"{'theta': 0.9118438394033882, 'w': 3, 'k': 2}",0.06944444444444445,0.013888888888888888,0.07,0.01,"[0.060000000000000005, 0.08]",390,41,True,True,within_interval,0.0,1.0,CDA3BBF7-6631-45E8-85BA-EEB416B32A3C
debounce,"{'theta': 0.911085859397602, 'n': 2}",0.07222222222222222,0.013888888888888888,0.07,0.01,"[0.060000000000000005, 0.08]",312,14,True,True,within_interval,0.0,1.0,CDA3BBF7-6631-45E8-85BA-EEB416B32A3C
margin_dual_threshold,"{'theta': 0.9747179272879231, 'margin': 0.4}",0.06111111111111111,0.5,0.07,0.01,"[0.060000000000000005, 0.08]",312,4,True,True,within_interval,0.0,1.0,CDA3BBF7-6631-45E8-85BA-EEB416B32A3C
hysteresis,"{'theta': 0.94828666945257, 'margin': 0.05, 'ttt_frames': 5}",0.07222222222222222,0.21944444444444444,0.07,0.01,"[0.060000000000000005, 0.08]",936,83,True,True,within_interval,0.0,1.0,CDA3BBF7-6631-45E8-85BA-EEB416B32A3C
trust_model,"{'theta': 0.94828666945257, 'gain': 0.6, 'decay': 0.05, 'tau_lo': 0.4, 'tau_hi': 0.6}",0.06944444444444445,0.26805555555555555,0.07,0.01,"[0.060000000000000005, 0.08]",702,34,True,True,within_interval,0.0,1.0,CDA3BBF7-6631-45E8-85BA-EEB416B32A3C
sprt,"{'A': 16, 'B': 16, 'mu_gen': 0.9719402946092771, 'sd_gen': 0.020863321435747643, 'mu_imp': 0.626628882852765, 'sd_imp': 0.24462732041686938}",0.011111111111111112,0.06527777777777778,0.07,0.01,"[0.060000000000000005, 0.08]",25,0,False,False,below_interval,0.0,0.011111111111111112,CDA3BBF7-6631-45E8-85BA-EEB416B32A3C
instantaneous,{'theta': 0.8684712695511831},0.06944444444444445,0.006944444444444444,0.07,0.01,"[0.060000000000000005, 0.08]",80,13,True,True,within_interval,0.0,0.9694444444444444,CF722AA9-2533-4E51-9FEB-9EAC84EE9AAC
moving_average,"{'theta': 0.8449813685234854, 'w': 3}",0.06944444444444445,0.016666666666666666,0.07,0.01,"[0.060000000000000005, 0.08]",320,29,True,True,within_interval,0.0,1.0,CF722AA9-2533-4E51-9FEB-9EAC84EE9AAC
ewma,"{'theta': 0.8449813685234854, 'alpha': 0.5}",0.06944444444444445,0.0125,0.07,0.01,"[0.060000000000000005, 0.08]",320,25,True,True,within_interval,0.0,1.0,CF722AA9-2533-4E51-9FEB-9EAC84EE9AAC
majority_vote,"{'theta': 0.8697454884927889, 'w': 3, 'k': 2}",0.07222222222222222,0.011111111111111112,0.07,0.01,"[0.060000000000000005, 0.08]",400,52,True,True,within_interval,0.0,1.0,CF722AA9-2533-4E51-9FEB-9EAC84EE9AAC
debounce,"{'theta': 0.9649344132469403, 'n': 10}",0.06944444444444445,0.5236111111111111,0.07,0.01,"[0.060000000000000005, 0.08]",320,25,True,True,within_interval,0.0,1.0,CF722AA9-2533-4E51-9FEB-9EAC84EE9AAC
margin_dual_threshold,"{'theta': 0.8532461490992806, 'margin': 0.05}",0.06944444444444445,0.006944444444444444,0.07,0.01,"[0.060000000000000005, 0.08]",320,9,True,True,within_interval,0.0,1.0,CF722AA9-2533-4E51-9FEB-9EAC84EE9AAC
hysteresis,"{'theta': 0.8741303333095989, 'margin': 0.05, 'ttt_frames': 2}",0.06944444444444445,0.011111111111111112,0.07,0.01,"[0.060000000000000005, 0.08]",960,65,True,True,within_interval,0.0,1.0,CF722AA9-2533-4E51-9FEB-9EAC84EE9AAC
trust_model,"{'theta': 0.915426689293428, 'gain': 0.3, 'decay': 0.05, 'tau_lo': 0.4, 'tau_hi': 0.6}",0.06944444444444445,0.32083333333333336,0.07,0.01,"[0.060000000000000005, 0.08]",720,21,True,True,within_interval,0.0,1.0,CF722AA9-2533-4E51-9FEB-9EAC84EE9AAC
sprt,"{'A': 1, 'B': 16, 'mu_gen': 0.9581670609208405, 'sd_gen': 0.028362032244021278, 'mu_imp': 0.5024460900270835, 'sd_imp': 0.3001218062028427}",0.05555555555555555,0.008333333333333333,0.07,0.01,"[0.060000000000000005, 0.08]",25,0,False,False,below_interval,0.0,0.05555555555555555,CF722AA9-2533-4E51-9FEB-9EAC84EE9AAC
instantaneous,{'theta': 0.8324974088594476},0.06944444444444445,0.0,0.07,0.01,"[0.060000000000000005, 0.08]",80,13,True,True,within_interval,0.0,0.9694444444444444,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B
moving_average,"{'theta': 0.8044034368287444, 'w': 10}",0.06666666666666667,0.04861111111111111,0.07,0.01,"[0.060000000000000005, 0.08]",320,14,True,True,within_interval,0.0,1.0,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B
ewma,"{'theta': 0.8221100145704712, 'alpha': 0.1}",0.06944444444444445,0.09305555555555556,0.07,0.01,"[0.060000000000000005, 0.08]",320,21,True,True,within_interval,0.0,1.0,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B
majority_vote,"{'theta': 0.8254364381956649, 'w': 3, 'k': 2}",0.06944444444444445,0.006944444444444444,0.07,0.01,"[0.060000000000000005, 0.08]",400,62,True,True,within_interval,0.0,0.9888888888888889,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B
debounce,"{'theta': 0.8254364381956649, 'n': 5}",0.06944444444444445,0.03333333333333333,0.07,0.01,"[0.060000000000000005, 0.08]",320,65,True,True,within_interval,0.0,1.0,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B
margin_dual_threshold,"{'theta': 0.8125149835518904, 'margin': 0.05}",0.06944444444444445,0.0,0.07,0.01,"[0.060000000000000005, 0.08]",320,17,True,True,within_interval,0.0,1.0,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B
hysteresis,"{'theta': 0.8131081669745993, 'margin': 0.05, 'ttt_frames': 2}",0.06944444444444445,0.006944444444444444,0.07,0.01,"[0.060000000000000005, 0.08]",960,118,True,True,within_interval,0.008333333333333333,1.0,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B
trust_model,"{'theta': 0.8083613476935094, 'gain': 0.6, 'decay': 0.05, 'tau_lo': 0.4, 'tau_hi': 0.6}",0.06944444444444445,0.04583333333333333,0.07,0.01,"[0.060000000000000005, 0.08]",720,113,True,True,within_interval,0.0,1.0,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B
sprt,"{'A': 1, 'B': 4, 'mu_gen': 0.9638414263707176, 'sd_gen': 0.03232462950793989, 'mu_imp': 0.4543971988977847, 'sd_imp': 0.27834558756606}",0.005555555555555556,0.0,0.07,0.01,"[0.060000000000000005, 0.08]",25,0,False,False,below_interval,0.0,0.005555555555555556,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B
instantaneous,{'theta': 0.9277715492599886},0.06666666666666667,0.0,0.07,0.01,"[0.060000000000000005, 0.08]",58,6,True,True,within_interval,0.0,0.9694444444444444,E65577C1-8D5D-4F70-AF23-B3ADB9D3DBA3
moving_average,"{'theta': 0.9269035444324462, 'w': 3}",0.07222222222222222,0.016666666666666666,0.07,0.01,"[0.060000000000000005, 0.08]",232,2,True,True,within_interval,0.0,1.0,E65577C1-8D5D-4F70-AF23-B3ADB9D3DBA3
ewma,"{'theta': 0.9269035444324462, 'alpha': 0.5}",0.07222222222222222,0.022222222222222223,0.07,0.01,"[0.060000000000000005, 0.08]",232,6,True,True,within_interval,0.0,1.0,E65577C1-8D5D-4F70-AF23-B3ADB9D3DBA3
majority_vote,"{'theta': 0.9279533761036651, 'w': 3, 'k': 2}",0.07222222222222222,0.008333333333333333,0.07,0.01,"[0.060000000000000005, 0.08]",290,15,True,True,within_interval,0.0,1.0,E65577C1-8D5D-4F70-AF23-B3ADB9D3DBA3
debounce,"{'theta': 0.9279533761036651, 'n': 2}",0.07222222222222222,0.008333333333333333,0.07,0.01,"[0.060000000000000005, 0.08]",232,9,True,True,within_interval,0.0,1.0,E65577C1-8D5D-4F70-AF23-B3ADB9D3DBA3
margin_dual_threshold,"{'theta': 0.9200173410404624, 'margin': 0.2}",0.030555555555555555,0.5,0.07,0.01,"[0.060000000000000005, 0.08]",232,0,False,False,below_interval,0.0,1.0,E65577C1-8D5D-4F70-AF23-B3ADB9D3DBA3
hysteresis,"{'theta': 0.9374805739058629, 'margin': 0.05, 'ttt_frames': 3}",0.07222222222222222,0.07222222222222222,0.07,0.01,"[0.060000000000000005, 0.08]",696,12,True,True,within_interval,0.0,1.0,E65577C1-8D5D-4F70-AF23-B3ADB9D3DBA3
trust_model,"{'theta': 0.9811106523534269, 'gain': 0.1, 'decay': 0.05, 'tau_lo': 0.4, 'tau_hi': 0.6}",0.07222222222222222,0.5,0.07,0.01,"[0.060000000000000005, 0.08]",522,5,True,True,within_interval,0.0,1.0,E65577C1-8D5D-4F70-AF23-B3ADB9D3DBA3
sprt,"{'A': 16, 'B': 16, 'mu_gen': 0.9655923135150014, 'sd_gen': 0.020675495359135595, 'mu_imp': 0.5900512661712084, 'sd_imp': 0.2621178185449946}",0.09444444444444444,0.034722222222222224,0.07,0.01,"[0.060000000000000005, 0.08]",25,0,False,False,above_interval,0.09444444444444444,0.14722222222222223,E65577C1-8D5D-4F70-AF23-B3ADB9D3DBA3
instantaneous,{'theta': 0.8128508931826468},0.06944444444444445,0.0,0.07,0.01,"[0.060000000000000005, 0.08]",79,13,True,True,within_interval,0.0,0.9694444444444444,ECECC2AB-D32F-4F90-B74C-E12A1C69BBE2
moving_average,"{'theta': 0.7987173675284123, 'w': 10}",0.06944444444444445,0.05277777777777778,0.07,0.01,"[0.060000000000000005, 0.08]",316,27,True,True,within_interval,0.0,1.0,ECECC2AB-D32F-4F90-B74C-E12A1C69BBE2
ewma,"{'theta': 0.8419521628176069, 'alpha': 0.1}",0.06944444444444445,0.11666666666666667,0.07,0.01,"[0.060000000000000005, 0.08]",316,19,True,True,within_interval,0.0,1.0,ECECC2AB-D32F-4F90-B74C-E12A1C69BBE2
majority_vote,"{'theta': 0.8097178588977477, 'w': 3, 'k': 2}",0.06944444444444445,0.008333333333333333,0.07,0.01,"[0.060000000000000005, 0.08]",395,46,True,True,within_interval,0.0,0.9944444444444445,ECECC2AB-D32F-4F90-B74C-E12A1C69BBE2
debounce,"{'theta': 0.806234367322354, 'n': 2}",0.07222222222222222,0.008333333333333333,0.07,0.01,"[0.060000000000000005, 0.08]",316,37,True,True,within_interval,0.0,1.0,ECECC2AB-D32F-4F90-B74C-E12A1C69BBE2
margin_dual_threshold,"{'theta': 0.7772305790232845, 'margin': 0.1}",0.06944444444444445,0.0,0.07,0.01,"[0.060000000000000005, 0.08]",316,19,True,True,within_interval,0.0,1.0,ECECC2AB-D32F-4F90-B74C-E12A1C69BBE2
hysteresis,"{'theta': 0.8146149090966729, 'margin': 0.2, 'ttt_frames': 2}",0.06944444444444445,0.008333333333333333,0.07,0.01,"[0.060000000000000005, 0.08]",948,127,True,True,within_interval,0.0,1.0,ECECC2AB-D32F-4F90-B74C-E12A1C69BBE2
trust_model,"{'theta': 0.8161722328773638, 'gain': 0.6, 'decay': 0.2, 'tau_lo': 0.4, 'tau_hi': 0.6}",0.06944444444444445,0.03333333333333333,0.07,0.01,"[0.060000000000000005, 0.08]",711,80,True,True,within_interval,0.0,1.0,ECECC2AB-D32F-4F90-B74C-E12A1C69BBE2
sprt,"{'A': 1, 'B': 1, 'mu_gen': 0.973646741992353, 'sd_gen': 0.017139579676554963, 'mu_imp': 0.3562884927994138, 'sd_imp': 0.27038744082207056}",0.002777777777777778,0.0,0.07,0.01,"[0.060000000000000005, 0.08]",25,0,False,False,below_interval,0.002777777777777778,0.002777777777777778,ECECC2AB-D32F-4F90-B74C-E12A1C69BBE2
instantaneous,{'theta': 0.8393489052218417},0.06944444444444445,0.0,0.07,0.01,"[0.060000000000000005, 0.08]",79,13,True,True,within_interval,0.0,0.9694444444444444,FDAA70A1-42A3-4E3F-9AE3-3FDA412E03BF
moving_average,"{'theta': 0.8461669296186555, 'w': 10}",0.06944444444444445,0.04722222222222222,0.07,0.01,"[0.060000000000000005, 0.08]",316,45,True,True,within_interval,0.0,1.0,FDAA70A1-42A3-4E3F-9AE3-3FDA412E03BF
ewma,"{'theta': 0.8292346173086544, 'alpha': 0.2}",0.06666666666666667,0.034722222222222224,0.07,0.01,"[0.060000000000000005, 0.08]",316,20,True,True,within_interval,0.0,1.0,FDAA70A1-42A3-4E3F-9AE3-3FDA412E03BF
majority_vote,"{'theta': 0.8319796821487667, 'w': 3, 'k': 2}",0.06944444444444445,0.006944444444444444,0.07,0.01,"[0.060000000000000005, 0.08]",395,38,True,True,within_interval,0.0,0.9777777777777777,FDAA70A1-42A3-4E3F-9AE3-3FDA412E03BF
debounce,"{'theta': 0.830846346250048, 'n': 3}",0.06944444444444445,0.016666666666666666,0.07,0.01,"[0.060000000000000005, 0.08]",316,43,True,True,within_interval,0.0,1.0,FDAA70A1-42A3-4E3F-9AE3-3FDA412E03BF
margin_dual_threshold,"{'theta': 0.9530300050025012, 'margin': 0.4}",0.09444444444444444,0.5,0.07,0.01,"[0.060000000000000005, 0.08]",316,0,False,False,above_interval,0.0,1.0,FDAA70A1-42A3-4E3F-9AE3-3FDA412E03BF
hysteresis,"{'theta': 0.8461669296186555, 'margin': 0.05, 'ttt_frames': 3}",0.06944444444444445,0.016666666666666666,0.07,0.01,"[0.060000000000000005, 0.08]",948,61,True,True,within_interval,0.0,1.0,FDAA70A1-42A3-4E3F-9AE3-3FDA412E03BF
trust_model,"{'theta': 0.9009504752376188, 'gain': 0.6, 'decay': 0.05, 'tau_lo': 0.4, 'tau_hi': 0.6}",0.06944444444444445,0.15416666666666667,0.07,0.01,"[0.060000000000000005, 0.08]",711,22,True,True,within_interval,0.0,1.0,FDAA70A1-42A3-4E3F-9AE3-3FDA412E03BF
sprt,"{'A': 1, 'B': 16, 'mu_gen': 0.9593810794286032, 'sd_gen': 0.029060667450462818, 'mu_imp': 0.5068689900505808, 'sd_imp': 0.2821245617631153}",0.005555555555555556,0.008333333333333333,0.07,0.01,"[0.060000000000000005, 0.08]",25,0,False,False,below_interval,0.0,0.005555555555555556,FDAA70A1-42A3-4E3F-9AE3-3FDA412E03BF
