enrolled_user,sequence_id,impostor_user,mechanism,params,length,transition_idx,recovery_idx,FAR,FRR,false_accept_frames,false_reject_frames,n_impostor_frames,n_genuine_frames,n_transitions,transition_rate_per_100,n_flip_events,mean_run_length_frames,median_run_length_frames,frac_frames_authenticated,detection_latency_frames,lockout_frames_during_genuine,lockout_fraction_during_genuine,recovery_latency_frames
098A72A5-E3E5-4F54-A152-BBDA0DF7B694,098A72A5_s5,11B5EC4D-4133-4289-B475-4E737182A406,trust_model,"{""theta"": 0.894862983691981, ""gain"": 0.6, ""decay"": 0.05, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",180,60,120,0.05,0.2833333333333333,3,34,60,120,4,2.23463687150838,0,36.0,26.0,0.4944444444444444,3.0,34,0.2833333333333333,15.0
098A72A5-E3E5-4F54-A152-BBDA0DF7B694,098A72A5_s5,11B5EC4D-4133-4289-B475-4E737182A406,sprt,"{""A"": 16, ""B"": 1, ""mu_gen"": 0.9354700751605606, ""sd_gen"": 0.054936724117615285, ""mu_imp"": 0.6526158769982953, ""sd_imp"": 0.2212267131273918}",180,60,120,0.0,0.3,0,36,60,120,6,3.35195530726257,0,25.714285714285715,19.0,0.4666666666666667,0.0,36,0.3,4.0
0A986513-7828-4D53-AA1F-E02D6DF9561B,0A986513_s0,11B5EC4D-4133-4289-B475-4E737182A406,instantaneous,"{""theta"": 0.8441231460532932}",180,60,120,0.0,0.0,0,0,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,0.0,0,0.0,0.0
0A986513-7828-4D53-AA1F-E02D6DF9561B,0A986513_s0,11B5EC4D-4133-4289-B475-4E737182A406,moving_average,"{""theta"": 0.8180885495223733, ""w"": 3}",180,60,120,0.0,0.0166666666666666,0,2,60,120,2,1.11731843575419,0,60.0,60.0,0.6555555555555556,0.0,2,0.0166666666666666,2.0
0A986513-7828-4D53-AA1F-E02D6DF9561B,0A986513_s0,11B5EC4D-4133-4289-B475-4E737182A406,ewma,"{""theta"": 0.8062248617395674, ""alpha"": 0.3}",180,60,120,0.0,0.025,0,3,60,120,2,1.11731843575419,0,60.0,60.0,0.65,0.0,3,0.025,3.0
0A986513-7828-4D53-AA1F-E02D6DF9561B,0A986513_s0,11B5EC4D-4133-4289-B475-4E737182A406,majority_vote,"{""theta"": 0.8672175087983911, ""w"": 3, ""k"": 2}",180,60,120,0.0166666666666666,0.0083333333333333,1,1,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,1.0,1,0.0083333333333333,1.0
0A986513-7828-4D53-AA1F-E02D6DF9561B,0A986513_s0,11B5EC4D-4133-4289-B475-4E737182A406,debounce,"{""theta"": 0.8663244720965309, ""n"": 2}",180,60,120,0.0166666666666666,0.0083333333333333,1,1,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,1.0,1,0.0083333333333333,1.0
0A986513-7828-4D53-AA1F-E02D6DF9561B,0A986513_s0,11B5EC4D-4133-4289-B475-4E737182A406,margin_dual_threshold,"{""theta"": 0.8441231460532932, ""margin"": 0.05}",180,60,120,0.0,0.0,0,0,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,0.0,0,0.0,0.0
0A986513-7828-4D53-AA1F-E02D6DF9561B,0A986513_s0,11B5EC4D-4133-4289-B475-4E737182A406,hysteresis,"{""theta"": 0.7896548202614382, ""margin"": 0.2, ""ttt_frames"": 2}",180,60,120,0.0166666666666666,0.0083333333333333,1,1,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,1.0,1,0.0083333333333333,1.0
0A986513-7828-4D53-AA1F-E02D6DF9561B,0A986513_s0,11B5EC4D-4133-4289-B475-4E737182A406,trust_model,"{""theta"": 0.85105989190548, ""gain"": 0.3, ""decay"": 0.05, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",180,60,120,0.0333333333333333,0.1166666666666666,2,14,60,120,2,1.11731843575419,0,60.0,62.0,0.6,2.0,14,0.1166666666666666,14.0
0A986513-7828-4D53-AA1F-E02D6DF9561B,0A986513_s0,11B5EC4D-4133-4289-B475-4E737182A406,sprt,"{""A"": 1, ""B"": 16, ""mu_gen"": 0.9581692254448076, ""sd_gen"": 0.023032323437457924, ""mu_imp"": 0.40852963870733483, ""sd_imp"": 0.23713179747243304}",180,60,120,0.0,0.0,0,0,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,0.0,0,0.0,0.0
0A986513-7828-4D53-AA1F-E02D6DF9561B,0A986513_s1,4E98F91F-4654-42EF-B908-A3389443F2E7,instantaneous,"{""theta"": 0.8441231460532932}",180,60,120,0.4,0.0,24,0,60,120,22,12.29050279329609,21,7.826086956521739,2.0,0.8,6.0,0,0.0,0.0
0A986513-7828-4D53-AA1F-E02D6DF9561B,0A986513_s1,4E98F91F-4654-42EF-B908-A3389443F2E7,moving_average,"{""theta"": 0.8180885495223733, ""w"": 3}",180,60,120,0.5833333333333334,0.0,35,0,60,120,14,7.82122905027933,9,12.0,4.0,0.8611111111111112,8.0,0,0.0,0.0
0A986513-7828-4D53-AA1F-E02D6DF9561B,0A986513_s1,4E98F91F-4654-42EF-B908-A3389443F2E7,ewma,"{""theta"": 0.8062248617395674, ""alpha"": 0.3}",180,60,120,0.6666666666666666,0.0,40,0,60,120,8,4.46927374301676,6,20.0,3.0,0.8888888888888888,8.0,0,0.0,0.0
0A986513-7828-4D53-AA1F-E02D6DF9561B,0A986513_s1,4E98F91F-4654-42EF-B908-A3389443F2E7,majority_vote,"{""theta"": 0.8672175087983911, ""w"": 3, ""k"": 2}",180,60,120,0.1333333333333333,0.0,8,0,60,120,6,3.35195530726257,5,25.714285714285715,16.0,0.7111111111111111,6.0,0,0.0,0.0
0A986513-7828-4D53-AA1F-E02D6DF9561B,0A986513_s1,4E98F91F-4654-42EF-B908-A3389443F2E7,debounce,"{""theta"": 0.8663244720965309, ""n"": 2}",180,60,120,0.15,0.0083333333333333,9,1,60,120,4,2.23463687150838,2,36.0,37.0,0.7111111111111111,7.0,1,0.0083333333333333,1.0
0A986513-7828-4D53-AA1F-E02D6DF9561B,0A986513_s1,4E98F91F-4654-42EF-B908-A3389443F2E7,margin_dual_threshold,"{""theta"": 0.8441231460532932, ""margin"": 0.05}",180,60,120,0.2666666666666666,0.0,16,0,60,120,12,6.70391061452514,10,13.846153846153848,4.0,0.7555555555555555,6.0,0,0.0,0.0
0A986513-7828-4D53-AA1F-E02D6DF9561B,0A986513_s1,4E98F91F-4654-42EF-B908-A3389443F2E7,hysteresis,"{""theta"": 0.7896548202614382, ""margin"": 0.2, ""ttt_frames"": 2}",180,60,120,0.15,0.0083333333333333,9,1,60,120,2,1.11731843575419,0,60.0,59.0,0.7111111111111111,9.0,1,0.0083333333333333,1.0
0A986513-7828-4D53-AA1F-E02D6DF9561B,0A986513_s1,4E98F91F-4654-42EF-B908-A3389443F2E7,trust_model,"{""theta"": 0.85105989190548, ""gain"": 0.3, ""decay"": 0.05, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",180,60,120,0.2833333333333333,0.0583333333333333,17,7,60,120,2,1.11731843575419,0,60.0,53.0,0.7222222222222222,17.0,7,0.0583333333333333,7.0
