partition,params_str,mechanism,target_name,genuine_uuid,frames,locks,unlocks,transitions,locked_frames,pp_events,pp_locks,genuine_hours,false_locks_per_hour,frr_time,transitions_per_hour,pingpong_per_hour,pingpong_locks_per_hour,lockout_mean_frames,X_n_sequences,X_ania_median,X_ania_mean,X_first_lock_median,X_miss_rate,X_far_frame,X_fa_frames,X_impostor_frames,X_recovery_median,X_recovery_censored_rate,X_locked_at_switch_rate,X_locked_at_return_rate,M_n_sequences,M_ania_median,M_ania_mean,M_first_lock_median,M_miss_rate,M_far_frame,M_fa_frames,M_impostor_frames,M_recovery_median,M_recovery_censored_rate,M_locked_at_switch_rate,M_locked_at_return_rate
test,"k=2, theta=0.07586",moving_average,primary,5119D0F8-FCA8-4184-A4EB-19421A40DE0D,1295,0,0,0,0,0,0,21.583333333333332,0.0,0.0,0.0,0.0,0.0,,16,1.0,2.125,1.0,0.0,0.17291666666666666,41,412,0.0,0.0,0.0,1.0,16,1.0,1.625,1.0,0.0625,0.29375,94,412,0.0,0.0,0.0,0.6875
test,"k=2, theta=0.07586",moving_average,primary,5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,1295,5,5,10,12,6,5,21.583333333333332,0.23166023166023167,0.009266409266409266,0.46332046332046334,0.277992277992278,0.23166023166023167,2.4,16,1.0,6.25,1.0,0.1875,0.40520833333333334,120,412,0.0,0.0,0.0,0.8125,16,1.0,4.625,1.0,0.25,0.490625,155,412,0.0,0.0,0.0,0.5625
test,"k=2, theta=0.07586",moving_average,primary,5EF64122-B513-46AE-BCF1-E62AAC285D2C,754,2,2,4,3,2,2,12.566666666666666,0.15915119363395225,0.003978779840848806,0.3183023872679045,0.15915119363395225,0.15915119363395225,1.5,16,1.0,4.75,1.0,0.0625,0.24270833333333333,81,412,0.0,0.0,0.0,0.9375,16,1.0,1.625,1.0,0.0,0.16979166666666667,40,412,0.0,0.0,0.0,0.9375
test,"k=2, theta=0.07586",moving_average,primary,61976C24-1C50-4355-9C49-AAE44A7D09F6,1717,0,0,0,0,0,0,28.616666666666667,0.0,0.0,0.0,0.0,0.0,,16,1.0,6.875,1.0,0.1875,0.31666666666666665,107,412,0.0,0.0,0.0,0.75,16,1.0,3.0,1.0,0.0625,0.24479166666666666,71,412,0.0,0.0,0.0,0.8125
test,"k=2, theta=0.07586",moving_average,primary,78A91A4E-4A51-4065-BDA7-94755F0BB3BB,2371,12,12,24,25,17,11,39.516666666666666,0.30366933783213834,0.010544074230282582,0.6073386756642767,0.4301982285955293,0.27836355967946014,2.0833333333333335,16,1.0,3.375,1.0,0.1875,0.4125,141,412,0.0,0.0,0.0,0.625,16,1.0,6.3125,1.0,0.25,0.43854166666666666,160,412,0.0,0.0,0.0,0.5625
test,"k=2, theta=0.07586",moving_average,primary,7CE37510-56D0-4120-A1CF-0E23351428D2,1924,1,1,2,1,1,1,32.06666666666667,0.031185031185031183,0.0005197505197505198,0.06237006237006237,0.031185031185031183,0.031185031185031183,1.0,16,1.0,6.8125,1.0,0.125,0.34270833333333334,115,412,0.0,0.0,0.0,0.75,16,1.0,6.125,1.0,0.25,0.4395833333333333,154,412,0.0,0.0,0.0,0.625
test,"k=2, theta=0.07586",moving_average,primary,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,1809,2,2,4,8,2,1,30.15,0.06633499170812604,0.004422332780541736,0.13266998341625208,0.06633499170812604,0.03316749585406302,4.0,16,1.0,7.0,1.0,0.1875,0.31875,126,412,0.0,0.0,0.0,0.6875,16,1.0,6.9375,1.0,0.0625,0.28541666666666665,131,412,0.0,0.0,0.0,0.875
test,"k=2, theta=0.07586",moving_average,primary,83CF687B-7CEC-434B-9FE8-00C3D5799BE6,1879,15,15,30,350,22,13,31.316666666666666,0.47897817988291647,0.18626929217668972,0.9579563597658329,0.7025013304949441,0.41511442256519426,23.333333333333332,16,1.0,1.375,1.0,0.0625,0.17083333333333334,26,412,0.0,0.1875,0.1875,0.9375,16,1.0,1.1875,1.0,0.0,0.17395833333333333,25,412,0.0,0.1875,0.1875,0.9375
test,"k=2, theta=0.07586",moving_average,primary,9759096F-1119-4E19-A0AD-6F16989C7E1C,1954,31,31,62,119,36,26,32.56666666666667,0.9518935516888433,0.0609007164790174,1.9037871033776865,1.105424769703173,0.7983623336745137,3.838709677419355,16,1.0,3.4375,1.0,0.1875,0.34479166666666666,126,412,0.0,0.0,0.0625,0.625,16,1.5,3.0,1.0,0.25,0.46979166666666666,137,412,0.0,0.0,0.0625,0.625
test,"k=2, theta=0.07586",moving_average,primary,9DC38D04-E82E-4F29-AB52-B476535226F2,1909,34,34,68,108,44,29,31.816666666666666,1.0686223153483498,0.05657412257726559,2.1372446306966997,1.3829229963331586,0.9114719748559456,3.176470588235294,16,1.0,3.9375,1.0,0.0625,0.2875,116,412,0.0,0.0,0.0625,0.9375,16,1.0,5.5625,1.0,0.125,0.3645833333333333,109,412,0.0,0.0,0.0625,0.875
