partition,params_str,mechanism,target_name,genuine_uuid,frames,locks,unlocks,transitions,locked_frames,pp_events,pp_locks,genuine_hours,false_locks_per_hour,frr_time,transitions_per_hour,pingpong_per_hour,pingpong_locks_per_hour,lockout_mean_frames,X_n_sequences,X_ania_median,X_ania_mean,X_first_lock_median,X_miss_rate,X_far_frame,X_fa_frames,X_impostor_frames,X_recovery_median,X_recovery_censored_rate,X_locked_at_switch_rate,X_locked_at_return_rate,M_n_sequences,M_ania_median,M_ania_mean,M_first_lock_median,M_miss_rate,M_far_frame,M_fa_frames,M_impostor_frames,M_recovery_median,M_recovery_censored_rate,M_locked_at_switch_rate,M_locked_at_return_rate
test,theta=0.1301,threshold,sensitivity_1,7CE37510-56D0-4120-A1CF-0E23351428D2,1924,14,14,28,17,17,14,32.06666666666667,0.43659043659043656,0.008835758835758836,0.8731808731808731,0.5301455301455301,0.43659043659043656,1.2142857142857142,16,0.0,2.0625,0.0,0.125,0.11458333333333333,32,412,0.0,0.0,0.0,0.8125,16,0.0,1.3125,0.0,0.125,0.2791666666666667,121,412,0.0,0.0,0.0,0.6875
test,theta=0.1301,threshold,sensitivity_1,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,1809,26,26,52,35,30,26,30.15,0.8623548922056385,0.019347705914870093,1.724709784411277,0.9950248756218906,0.8623548922056385,1.3461538461538463,16,0.0,1.1875,0.0,0.125,0.23125,69,412,0.0,0.0,0.0,0.6875,16,0.5,3.875,0.0,0.0625,0.228125,129,412,0.0,0.0,0.0,0.8125
test,theta=0.1301,threshold,sensitivity_1,83CF687B-7CEC-434B-9FE8-00C3D5799BE6,1879,57,57,114,108,83,54,31.316666666666666,1.8201170835550824,0.05747738158594997,3.640234167110165,2.650345928685471,1.7243214475784991,1.894736842105263,16,0.0,1.25,0.0,0.0625,0.09895833333333333,36,412,0.0,0.0,0.125,0.9375,16,0.0,0.25,0.0,0.0,0.03958333333333334,12,412,0.0,0.0,0.0,1.0
test,theta=0.1301,threshold,sensitivity_1,9759096F-1119-4E19-A0AD-6F16989C7E1C,1954,43,43,86,99,67,39,32.56666666666667,1.3203684749232343,0.05066530194472876,2.6407369498464686,2.057318321392016,1.1975435005117705,2.302325581395349,16,0.0,2.75,0.0,0.125,0.3177083333333333,112,412,0.0,0.0,0.1875,0.75,16,3.0,10.3125,0.0,0.3125,0.45729166666666665,155,412,0.0,0.0,0.0625,0.625
test,theta=0.1301,threshold,sensitivity_1,9DC38D04-E82E-4F29-AB52-B476535226F2,1909,7,7,14,7,8,7,31.816666666666666,0.22001047668936616,0.003666841278156103,0.4400209533787323,0.25144054478784705,0.22001047668936616,1.0,16,0.5,8.5,0.0,0.0625,0.278125,176,412,0.0,0.0,0.0,0.8125,16,1.5,7.25,0.0,0.125,0.29791666666666666,121,412,0.0,0.0,0.0,0.8125
test,theta=0.1301,threshold,sensitivity_1,A5CDF89D-02A2-4EC1-89F8-F534FDABDD96,1179,22,22,44,23,32,22,19.65,1.1195928753180662,0.019508057675996608,2.2391857506361323,1.628498727735369,1.1195928753180662,1.0454545454545454,16,0.0,1.0,0.0,0.1875,0.28541666666666665,71,412,0.0,0.0,0.0,0.6875,16,2.5,5.0,0.0,0.1875,0.31979166666666664,106,412,0.0,0.0,0.0625,0.6875
test,theta=0.1301,threshold,sensitivity_1,A76A5AF5-5A93-4CF2-A16E-62353BB70E8A,1475,0,0,0,0,0,0,24.583333333333332,0.0,0.0,0.0,0.0,0.0,,16,6.0,19.125,3.0,0.5,0.5895833333333333,294,412,0.0,0.0,0.0,0.3125,16,3.0,6.5625,0.0,0.3125,0.46875,165,412,0.0,0.0,0.0,0.625
test,theta=0.1301,threshold,sensitivity_1,B09E373F-8A54-44C8-895B-0039390B859F,1597,8,8,16,8,9,8,26.616666666666667,0.3005635566687539,0.005009392611145898,0.6011271133375078,0.33813400125234816,0.3005635566687539,1.0,16,4.5,15.0,1.0,0.3125,0.4927083333333333,260,412,0.0,0.0,0.0,0.375,16,3.0,8.875,2.0,0.1875,0.3927083333333333,194,412,0.0,0.0,0.0,0.5625
test,theta=0.1301,threshold,sensitivity_1,B9724848-C7E2-45F4-9B3F-A1F38D864495,1497,66,66,132,116,107,63,24.95,2.6452905811623246,0.07748830995323981,5.290581162324649,4.2885771543086175,2.5250501002004007,1.7575757575757576,16,0.0,1.8125,0.0,0.0,0.11666666666666667,55,412,0.0,0.0,0.125,1.0,16,0.0,2.5,0.0,0.0625,0.16874999999999998,81,412,0.0,0.0,0.0,0.875
test,theta=0.1301,threshold,sensitivity_1,BE3CA5A6-A561-4BBD-B7C9-5DF6805400FC,1633,37,37,74,74,60,34,27.216666666666665,1.359461114513166,0.0453153704837722,2.718922229026332,2.2045315370483776,1.2492345376607472,2.0,16,3.5,12.5625,0.5,0.375,0.6125,287,412,0.0,0.0,0.0,0.3125,16,6.5,14.8125,2.0,0.4375,0.671875,290,412,0.0,0.0,0.1875,0.25
test,theta=0.1301,threshold,sensitivity_1,C48CE857-A0DD-4DDB-BEA5-3A25449B2153,937,4,4,8,4,5,4,15.616666666666667,0.256136606189968,0.004268943436499467,0.512273212379936,0.32017075773745995,0.256136606189968,1.0,16,1.5,8.9375,0.5,0.25,0.4166666666666667,140,412,0.0,0.0,0.0,0.6875,16,0.0,7.375,0.0,0.125,0.2604166666666667,168,412,0.0,0.0,0.0,0.625
test,theta=0.1301,threshold,sensitivity_1,CA820D43-E5E2-42EF-9798-BE56F776370B,1543,36,36,72,50,45,36,25.716666666666665,1.3998703823720027,0.03240440699935191,2.7997407647440054,1.7498379779650033,1.3998703823720027,1.3888888888888888,16,0.0,3.625,0.0,0.0625,0.28958333333333336,180,412,0.0,0.0,0.0,0.75,16,0.0,2.125,0.0,0.0,0.26041666666666663,115,412,0.0,0.0,0.125,0.75
test,theta=0.1301,threshold,sensitivity_1,CDA3BBF7-6631-45E8-85BA-EEB416B32A3C,537,3,3,6,5,4,3,8.95,0.335195530726257,0.00931098696461825,0.670391061452514,0.446927374301676,0.335195530726257,1.6666666666666667,16,0.0,1.5,0.0,0.125,0.24270833333333333,71,412,0.0,0.0,0.0,0.6875,16,0.0,0.625,0.0,0.0,0.128125,61,412,0.0,0.0,0.0,0.875
test,theta=0.1301,threshold,sensitivity_1,CF722AA9-2533-4E51-9FEB-9EAC84EE9AAC,694,6,5,11,9,6,5,11.566666666666666,0.5187319884726225,0.012968299711815562,0.9510086455331412,0.5187319884726225,0.43227665706051877,1.5,16,1.5,5.25,0.0,0.0625,0.3520833333333333,167,412,0.0,0.0,0.0625,0.75,16,1.5,4.5625,0.0,0.4375,0.5031249999999999,149,412,0.0,0.0,0.0,0.375
test,theta=0.1301,threshold,sensitivity_1,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B,1212,23,23,46,29,34,23,20.2,1.1386138613861387,0.02392739273927393,2.2772277227722775,1.6831683168316833,1.1386138613861387,1.2608695652173914,16,0.0,2.875,0.0,0.0,0.240625,107,412,0.0,0.0,0.0,0.875,16,3.0,4.875,1.0,0.4375,0.5197916666666667,158,412,0.0,0.0,0.0,0.3125
test,theta=0.1301,threshold,sensitivity_1,E65577C1-8D5D-4F70-AF23-B3ADB9D3DBA3,657,33,33,66,113,55,30,10.95,3.0136986301369864,0.1719939117199391,6.027397260273973,5.0228310502283104,2.7397260273972606,3.4242424242424243,16,0.0,0.4375,0.0,0.0625,0.16875,71,412,0.0,0.0,0.25,0.75,16,0.0,6.25,0.0,0.1875,0.30625,120,412,0.0,0.0,0.0625,0.6875
test,theta=0.1301,threshold,sensitivity_1,ECECC2AB-D32F-4F90-B74C-E12A1C69BBE2,677,1,1,2,2,1,1,11.283333333333333,0.08862629246676514,0.0029542097488921715,0.17725258493353027,0.08862629246676514,0.08862629246676514,2.0,16,0.5,1.6875,0.0,0.0625,0.234375,75,412,0.0,0.0,0.0,0.9375,16,1.0,1.4375,0.0,0.0,0.178125,79,412,0.0,0.0,0.0,0.875
test,theta=0.1301,threshold,sensitivity_1,FDAA70A1-42A3-4E3F-9AE3-3FDA412E03BF,966,15,15,30,20,21,15,16.1,0.9316770186335402,0.020703933747412008,1.8633540372670805,1.3043478260869563,0.9316770186335402,1.3333333333333333,16,0.0,1.4375,0.0,0.0625,0.12395833333333334,55,412,0.0,0.0,0.0,0.75,16,0.0,3.1875,0.0,0.0625,0.25416666666666665,141,412,0.0,0.0,0.0625,0.75
test,"k=3, theta=0.3543",moving_average,sensitivity_1,00EABED2-271D-49D8-B599-1D4A09240601,408,7,6,13,88,6,4,6.8,1.0294117647058825,0.21568627450980393,1.911764705882353,0.8823529411764706,0.5882352941176471,12.571428571428571,16,1.0,1.25,1.0,0.0625,0.22916666666666666,94,412,1.0,0.0625,0.1875,0.875,16,1.0,0.9375,1.0,0.0,0.13541666666666666,16,412,1.0,0.125,0.3125,1.0
test,"k=3, theta=0.3543",moving_average,sensitivity_1,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,1334,3,3,6,4,3,3,22.233333333333334,0.13493253373313344,0.0029985007496251873,0.2698650674662669,0.13493253373313344,0.13493253373313344,1.3333333333333333,16,2.0,2.625,2.0,0.0,0.3302083333333333,127,412,0.5,0.0,0.0,0.875,16,1.0,2.4375,1.0,0.0625,0.29791666666666666,56,412,1.0,0.0,0.0,0.8125
test,"k=3, theta=0.3543",moving_average,sensitivity_1,0A986513-7828-4D53-AA1F-E02D6DF9561B,763,5,5,10,21,4,4,12.716666666666667,0.3931847968545216,0.027522935779816515,0.7863695937090432,0.3145478374836173,0.3145478374836173,4.2,16,1.5,2.625,1.5,0.1875,0.3385416666666667,80,412,1.0,0.0,0.125,0.8125,16,1.0,1.4375,1.0,0.0,0.178125,37,412,1.0,0.0,0.0625,0.9375
test,"k=3, theta=0.3543",moving_average,sensitivity_1,11B5EC4D-4133-4289-B475-4E737182A406,1740,9,9,18,22,10,8,29.0,0.3103448275862069,0.01264367816091954,0.6206896551724138,0.3448275862068966,0.27586206896551724,2.4444444444444446,16,1.0,3.625,1.0,0.125,0.33125,89,412,1.0,0.0,0.0,0.75,16,2.0,2.75,2.0,0.0625,0.26666666666666666,79,412,0.0,0.0,0.0,0.9375
test,"k=3, theta=0.3543",moving_average,sensitivity_1,136562B6-95B2-483D-88DC-065F28409FD2,1215,8,8,16,19,10,7,20.25,0.3950617283950617,0.015637860082304528,0.7901234567901234,0.49382716049382713,0.345679012345679,2.375,16,1.0,1.8125,1.0,0.0625,0.30104166666666665,80,412,1.0,0.0,0.0,0.875,16,1.0,2.125,1.0,0.0,0.23854166666666665,62,412,0.5,0.0,0.0,0.875
test,"k=3, theta=0.3543",moving_average,sensitivity_1,1538C99F-BA1E-4EFB-A949-6C7C47701B20,1281,3,3,6,79,2,2,21.35,0.1405152224824356,0.06167056986729118,0.2810304449648712,0.09367681498829039,0.09367681498829039,26.333333333333332,16,1.0,1.5,1.0,0.0,0.22395833333333331,80,412,1.0,0.0,0.0,0.875,16,1.0,1.125,1.0,0.0625,0.190625,26,412,1.0,0.0,0.125,0.9375
test,"k=3, theta=0.3543",moving_average,sensitivity_1,24E40C4C-A349-4F9F-93AB-01D00FB994AF,926,17,17,34,64,17,12,15.433333333333334,1.101511879049676,0.06911447084233262,2.203023758099352,1.101511879049676,0.7775377969762419,3.764705882352941,16,1.5,5.75,1.0,0.125,0.3375,147,412,1.0,0.0,0.1875,0.625,16,2.5,11.375,2.5,0.3125,0.5354166666666667,217,412,0.0,0.0,0.0,0.5625
test,"k=3, theta=0.3543",moving_average,sensitivity_1,2C32C23E-E30C-498A-8DD2-0EFB9150A02E,1675,7,7,14,10,8,7,27.916666666666668,0.2507462686567164,0.005970149253731343,0.5014925373134328,0.28656716417910444,0.2507462686567164,1.4285714285714286,16,2.0,2.9375,2.0,0.125,0.35520833333333335,94,412,1.0,0.0,0.0,0.8125,16,1.0,2.375,1.0,0.0625,0.3125,70,412,0.0,0.0,0.0,0.75
test,"k=3, theta=0.3543",moving_average,sensitivity_1,3600D531-0C55-44A7-AE95-A7A38519464E,1032,3,2,5,22,2,1,17.2,0.1744186046511628,0.02131782945736434,0.29069767441860467,0.11627906976744186,0.05813953488372093,7.333333333333333,16,1.0,4.0625,1.0,0.125,0.325,102,412,1.0,0.0,0.0,0.75,16,2.5,5.1875,2.5,0.1875,0.41875,102,412,1.0,0.0,0.0,0.6875
test,"k=3, theta=0.3543",moving_average,sensitivity_1,4FC32141-E888-4BFF-8804-12559A491D8C,967,7,6,13,31,8,5,16.116666666666667,0.43433298862461217,0.03205791106514995,0.8066184074457083,0.4963805584281282,0.3102378490175801,4.428571428571429,16,2.0,7.75,2.0,0.25,0.41041666666666665,127,412,0.0,0.0,0.0,0.6875,16,2.0,6.1875,2.0,0.125,0.440625,124,412,0.0,0.0,0.0,0.75
test,"k=3, theta=0.3543",moving_average,sensitivity_1,5119D0F8-FCA8-4184-A4EB-19421A40DE0D,1295,11,11,22,28,16,11,21.583333333333332,0.5096525096525096,0.021621621621621623,1.0193050193050193,0.7413127413127414,0.5096525096525096,2.5454545454545454,16,1.0,1.5,1.0,0.0,0.16979166666666667,38,412,1.0,0.0,0.0,0.9375,16,1.0,4.5625,1.0,0.125,0.3614583333333333,108,412,1.0,0.0,0.0,0.6875
test,"k=3, theta=0.3543",moving_average,sensitivity_1,5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,1295,7,7,14,20,6,6,21.583333333333332,0.32432432432432434,0.015444015444015444,0.6486486486486487,0.277992277992278,0.277992277992278,2.857142857142857,16,1.0,1.375,1.0,0.0625,0.21875,50,412,1.0,0.0,0.0,0.875,16,1.5,2.8125,1.5,0.1875,0.4552083333333333,125,412,0.0,0.0,0.0,0.5625
test,"k=3, theta=0.3543",moving_average,sensitivity_1,5EF64122-B513-46AE-BCF1-E62AAC285D2C,754,2,2,4,4,2,2,12.566666666666666,0.15915119363395225,0.005305039787798408,0.3183023872679045,0.15915119363395225,0.15915119363395225,2.0,16,1.0,2.0,1.0,0.0625,0.20208333333333334,48,412,1.0,0.0,0.0,0.875,16,1.0,2.4375,1.0,0.0,0.20729166666666665,46,412,1.0,0.0,0.0,0.9375
test,"k=3, theta=0.3543",moving_average,sensitivity_1,61976C24-1C50-4355-9C49-AAE44A7D09F6,1717,4,4,8,5,4,4,28.616666666666667,0.13977868375072802,0.0029120559114735,0.27955736750145604,0.13977868375072802,0.13977868375072802,1.25,16,1.5,7.9375,1.5,0.1875,0.3625,133,412,0.0,0.0,0.0,0.625,16,1.0,1.6875,1.0,0.0625,0.24479166666666666,52,412,1.0,0.0,0.0,0.875
test,"k=3, theta=0.3543",moving_average,sensitivity_1,78A91A4E-4A51-4065-BDA7-94755F0BB3BB,2371,31,31,62,132,36,25,39.516666666666666,0.7844791227330241,0.05567271193589203,1.5689582454660482,0.911008013496415,0.6326444538169549,4.258064516129032,16,2.0,3.375,2.0,0.0625,0.375,121,412,0.0,0.0,0.0625,0.75,16,1.5,4.4375,1.5,0.0,0.34791666666666665,131,412,0.0,0.0,0.0625,0.6875
test,"k=3, theta=0.3543",moving_average,sensitivity_1,7CE37510-56D0-4120-A1CF-0E23351428D2,1924,12,11,23,39,10,8,32.06666666666667,0.3742203742203742,0.02027027027027027,0.7172557172557171,0.3118503118503118,0.24948024948024947,3.25,16,1.0,1.625,1.0,0.0625,0.18541666666666667,31,412,1.0,0.0,0.0,0.9375,16,1.0,1.875,1.0,0.125,0.315625,84,412,1.0,0.0,0.0,0.8125
test,"k=3, theta=0.3543",moving_average,sensitivity_1,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,1809,32,32,64,81,39,28,30.15,1.0613598673300166,0.04477611940298507,2.1227197346600333,1.2935323383084578,0.9286898839137645,2.53125,16,1.0,1.375,1.0,0.125,0.21770833333333334,36,412,1.0,0.0,0.0,0.8125,16,2.0,2.3125,1.5,0.0,0.234375,59,412,1.0,0.0,0.0,0.9375
test,"k=3, theta=0.3543",moving_average,sensitivity_1,83CF687B-7CEC-434B-9FE8-00C3D5799BE6,1879,45,45,90,250,48,32,31.316666666666666,1.4369345396487494,0.13304949441192124,2.873869079297499,1.5327301756253326,1.021820117083555,5.555555555555555,16,1.0,1.25,1.0,0.0,0.15,20,412,1.0,0.0,0.125,1.0,16,1.0,0.8125,1.0,0.0,0.12083333333333333,13,412,1.0,0.0,0.0625,1.0
test,"k=3, theta=0.3543",moving_average,sensitivity_1,9759096F-1119-4E19-A0AD-6F16989C7E1C,1954,20,20,40,185,23,17,32.56666666666667,0.6141248720573182,0.09467758444216991,1.2282497441146365,0.706243602865916,0.5220061412487205,9.25,16,1.0,1.5625,1.0,0.0625,0.2552083333333333,80,412,1.0,0.0625,0.25,0.875,16,2.0,2.4375,1.0,0.1875,0.365625,100,412,1.0,0.0,0.1875,0.5625
test,"k=3, theta=0.3543",moving_average,sensitivity_1,9DC38D04-E82E-4F29-AB52-B476535226F2,1909,11,11,22,33,12,9,31.816666666666666,0.34573074908328966,0.017286537454164485,0.6914614981665793,0.3771608171817706,0.2828706128863279,3.0,16,1.0,5.6875,1.0,0.0625,0.3052083333333333,143,412,1.0,0.0,0.0,0.8125,16,1.5,2.875,1.5,0.0625,0.31666666666666665,95,412,1.0,0.0,0.0,0.8125
test,"k=3, theta=0.3543",moving_average,sensitivity_1,A5CDF89D-02A2-4EC1-89F8-F534FDABDD96,1179,17,17,34,40,20,16,19.65,0.8651399491094148,0.033927056827820185,1.7302798982188297,1.0178117048346056,0.8142493638676845,2.3529411764705883,16,1.0,1.1875,1.0,0.0625,0.21979166666666666,34,412,1.0,0.0,0.0,0.875,16,1.5,3.1875,1.5,0.0625,0.234375,63,412,1.0,0.0,0.0625,0.875
test,"k=3, theta=0.3543",moving_average,sensitivity_1,A76A5AF5-5A93-4CF2-A16E-62353BB70E8A,1475,0,0,0,0,0,0,24.583333333333332,0.0,0.0,0.0,0.0,0.0,,16,2.0,8.125,2.0,0.125,0.478125,218,412,0.0,0.0,0.0,0.6875,16,2.0,4.5,2.0,0.1875,0.428125,115,412,0.0,0.0,0.0,0.625
test,"k=3, theta=0.3543",moving_average,sensitivity_1,B09E373F-8A54-44C8-895B-0039390B859F,1597,7,6,13,10,6,6,26.616666666666667,0.2629931120851597,0.006261740763932373,0.4884157795867251,0.22542266750156542,0.22542266750156542,1.4285714285714286,16,1.5,8.5625,1.5,0.125,0.32395833333333335,159,412,0.0,0.0,0.0,0.75,16,2.0,7.0625,2.0,0.0,0.33541666666666664,125,412,0.0,0.0,0.0625,0.75
test,"k=3, theta=0.3543",moving_average,sensitivity_1,B9724848-C7E2-45F4-9B3F-A1F38D864495,1497,44,44,88,234,57,31,24.95,1.7635270541082164,0.156312625250501,3.527054108216433,2.284569138276553,1.24248496993988,5.318181818181818,16,1.0,1.25,1.0,0.0,0.125,22,412,1.0,0.0,0.1875,1.0,16,1.0,2.25,1.0,0.0625,0.15312499999999998,42,412,1.0,0.0,0.1875,0.9375
test,"k=3, theta=0.3543",moving_average,sensitivity_1,BE3CA5A6-A561-4BBD-B7C9-5DF6805400FC,1633,31,31,62,351,30,16,27.216666666666665,1.1390079608083283,0.21494182486221677,2.2780159216166567,1.1022657685241888,0.5878750765462339,11.32258064516129,16,2.0,7.625,2.0,0.1875,0.43854166666666666,145,412,0.0,0.0,0.125,0.625,16,2.0,4.9375,1.0,0.1875,0.3520833333333333,136,412,1.5,0.0,0.5625,0.5625
test,"k=3, theta=0.3543",moving_average,sensitivity_1,C48CE857-A0DD-4DDB-BEA5-3A25449B2153,937,4,4,8,8,5,4,15.616666666666667,0.256136606189968,0.008537886872998933,0.512273212379936,0.32017075773745995,0.256136606189968,2.0,16,2.0,3.75,2.0,0.125,0.35625,98,412,1.0,0.0,0.0,0.75,16,1.0,2.875,1.0,0.0,0.2635416666666667,104,412,0.5,0.0,0.0,0.875
test,"k=3, theta=0.3543",moving_average,sensitivity_1,CA820D43-E5E2-42EF-9798-BE56F776370B,1543,31,31,62,118,33,24,25.716666666666665,1.2054439403758912,0.07647440051847051,2.4108878807517824,1.2832145171743359,0.9332469215813352,3.806451612903226,16,1.0,2.875,1.0,0.0625,0.278125,128,412,1.0,0.0,0.0625,0.875,16,1.0,1.0625,1.0,0.0625,0.26458333333333334,79,412,0.5,0.0,0.0625,0.8125
test,"k=3, theta=0.3543",moving_average,sensitivity_1,CDA3BBF7-6631-45E8-85BA-EEB416B32A3C,537,1,1,2,4,1,1,8.95,0.111731843575419,0.0074487895716946,0.223463687150838,0.111731843575419,0.111731843575419,4.0,16,1.0,1.9375,1.0,0.125,0.23645833333333333,36,412,0.5,0.0,0.0,0.875,16,1.0,1.5625,1.0,0.0,0.190625,40,412,1.0,0.0,0.0,1.0
test,"k=3, theta=0.3543",moving_average,sensitivity_1,CF722AA9-2533-4E51-9FEB-9EAC84EE9AAC,694,6,6,12,17,6,5,11.566666666666666,0.5187319884726225,0.024495677233429394,1.037463976945245,0.5187319884726225,0.43227665706051877,2.8333333333333335,16,1.5,1.75,1.5,0.0,0.22291666666666665,75,412,1.0,0.0,0.0625,0.875,16,1.5,4.25,1.5,0.25,0.38645833333333335,72,412,0.0,0.0,0.0,0.6875
test,"k=3, theta=0.3543",moving_average,sensitivity_1,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B,1212,18,18,36,87,19,14,20.2,0.8910891089108911,0.07178217821782178,1.7821782178217822,0.9405940594059407,0.6930693069306931,4.833333333333333,16,1.0,1.3125,1.0,0.0,0.184375,45,412,1.0,0.0,0.0625,0.9375,16,2.0,3.625,2.0,0.125,0.33125,74,412,0.0,0.0,0.0,0.8125
test,"k=3, theta=0.3543",moving_average,sensitivity_1,E65577C1-8D5D-4F70-AF23-B3ADB9D3DBA3,657,18,18,36,187,20,8,10.95,1.6438356164383563,0.2846270928462709,3.2876712328767126,1.8264840182648403,0.7305936073059361,10.38888888888889,16,1.0,0.875,1.0,0.0625,0.13125,23,412,1.5,0.0625,0.3125,0.9375,16,1.0,2.6875,1.0,0.0,0.23541666666666666,64,412,1.5,0.0,0.1875,0.875
test,"k=3, theta=0.3543",moving_average,sensitivity_1,ECECC2AB-D32F-4F90-B74C-E12A1C69BBE2,677,3,3,6,7,3,3,11.283333333333333,0.2658788774002954,0.0103397341211226,0.5317577548005908,0.2658788774002954,0.2658788774002954,2.3333333333333335,16,1.0,1.5625,1.0,0.0,0.22395833333333331,56,412,1.0,0.0,0.0,1.0,16,2.0,1.5625,2.0,0.0,0.22708333333333333,52,412,1.0,0.0,0.0,1.0
test,"k=3, theta=0.3543",moving_average,sensitivity_1,FDAA70A1-42A3-4E3F-9AE3-3FDA412E03BF,966,10,10,20,54,13,8,16.1,0.6211180124223602,0.055900621118012424,1.2422360248447204,0.8074534161490683,0.49689440993788814,5.4,16,1.0,1.3125,1.0,0.0,0.16666666666666666,51,412,1.0,0.0,0.0625,0.9375,16,1.0,2.5625,1.0,0.0625,0.24166666666666667,81,412,1.0,0.0,0.3125,0.9375
test,"alpha=0.5, theta=0.3318",ewma,sensitivity_1,00EABED2-271D-49D8-B599-1D4A09240601,408,9,8,17,83,9,5,6.8,1.3235294117647058,0.2034313725490196,2.5,1.3235294117647058,0.7352941176470589,9.222222222222221,16,1.0,1.125,1.0,0.0625,0.22604166666666667,97,412,0.0,0.0625,0.1875,0.8125,16,1.0,0.75,1.0,0.0,0.1125,14,412,0.0,0.125,0.3125,1.0
test,"alpha=0.5, theta=0.3318",ewma,sensitivity_1,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,1334,1,1,2,2,1,1,22.233333333333334,0.04497751124437781,0.0014992503748125937,0.08995502248875561,0.04497751124437781,0.04497751124437781,2.0,16,1.0,3.0625,1.0,0.0625,0.3375,132,412,0.0,0.0,0.0,0.8125,16,1.0,2.9375,1.0,0.125,0.29062499999999997,61,412,0.0,0.0,0.0,0.8125
test,"alpha=0.5, theta=0.3318",ewma,sensitivity_1,0A986513-7828-4D53-AA1F-E02D6DF9561B,763,3,3,6,19,2,2,12.716666666666667,0.23591087811271297,0.02490170380078637,0.47182175622542594,0.15727391874180865,0.15727391874180865,6.333333333333333,16,1.0,2.4375,1.0,0.1875,0.33125,76,412,0.0,0.0,0.125,0.8125,16,1.0,1.4375,1.0,0.0,0.19895833333333332,40,412,0.0,0.0,0.0625,0.9375
test,"alpha=0.5, theta=0.3318",ewma,sensitivity_1,11B5EC4D-4133-4289-B475-4E737182A406,1740,6,6,12,12,8,6,29.0,0.20689655172413793,0.006896551724137931,0.41379310344827586,0.27586206896551724,0.20689655172413793,2.0,16,1.0,3.5,1.0,0.1875,0.365625,96,412,0.0,0.0,0.0,0.6875,16,1.0,2.75,1.0,0.0625,0.24895833333333334,82,412,0.0,0.0,0.0,0.9375
test,"alpha=0.5, theta=0.3318",ewma,sensitivity_1,136562B6-95B2-483D-88DC-065F28409FD2,1215,6,6,12,14,6,5,20.25,0.2962962962962963,0.011522633744855968,0.5925925925925926,0.2962962962962963,0.24691358024691357,2.3333333333333335,16,2.0,2.75,1.0,0.1875,0.34479166666666666,94,412,0.0,0.0,0.0,0.75,16,1.0,2.25,1.0,0.125,0.25,64,412,0.0,0.0,0.0,0.8125
test,"alpha=0.5, theta=0.3318",ewma,sensitivity_1,1538C99F-BA1E-4EFB-A949-6C7C47701B20,1281,3,3,6,77,2,2,21.35,0.1405152224824356,0.060109289617486336,0.2810304449648712,0.09367681498829039,0.09367681498829039,25.666666666666668,16,1.0,1.375,1.0,0.0,0.20833333333333331,84,412,0.0,0.0,0.0,0.875,16,1.0,1.1875,1.0,0.125,0.19375,29,412,0.0,0.0,0.125,0.875
test,"alpha=0.5, theta=0.3318",ewma,sensitivity_1,24E40C4C-A349-4F9F-93AB-01D00FB994AF,926,22,22,44,48,33,21,15.433333333333334,1.42548596112311,0.05183585313174946,2.85097192224622,2.138228941684665,1.3606911447084233,2.1818181818181817,16,2.0,7.4375,1.0,0.1875,0.34791666666666665,154,412,0.0,0.0,0.0625,0.625,16,4.0,11.875,3.0,0.375,0.5708333333333333,220,412,0.0,0.0,0.0,0.5
test,"alpha=0.5, theta=0.3318",ewma,sensitivity_1,2C32C23E-E30C-498A-8DD2-0EFB9150A02E,1675,5,5,10,8,6,5,27.916666666666668,0.1791044776119403,0.004776119402985075,0.3582089552238806,0.21492537313432836,0.1791044776119403,1.6,16,1.5,2.75,1.5,0.125,0.35520833333333335,103,412,0.0,0.0,0.0,0.75,16,1.0,2.875,1.0,0.1875,0.37395833333333334,80,412,0.0,0.0,0.0,0.625
test,"alpha=0.5, theta=0.3318",ewma,sensitivity_1,3600D531-0C55-44A7-AE95-A7A38519464E,1032,3,2,5,22,2,1,17.2,0.1744186046511628,0.02131782945736434,0.29069767441860467,0.11627906976744186,0.05813953488372093,7.333333333333333,16,1.0,4.0,1.0,0.125,0.3333333333333333,109,412,0.0,0.0,0.0,0.6875,16,3.0,5.8125,2.5,0.25,0.425,100,412,0.0,0.0,0.0,0.6875
test,"alpha=0.5, theta=0.3318",ewma,sensitivity_1,4FC32141-E888-4BFF-8804-12559A491D8C,967,4,4,8,20,3,2,16.116666666666667,0.2481902792140641,0.020682523267838676,0.4963805584281282,0.18614270941054809,0.12409513960703206,5.0,16,2.5,5.5625,2.0,0.3125,0.4510416666666667,131,412,0.0,0.0,0.0,0.5625,16,2.5,7.0625,2.0,0.1875,0.478125,140,412,0.0,0.0,0.0,0.6875
