enrolled_user,feature_set,model,n_features,n_genuine_train,n_genuine_calib,n_genuine_test,n_impostor_train,n_impostor_calib,n_impostor_test,n_test_impostor_participants,n_test_segments,genuine_test_span_hours,fit_seconds,total_seconds,AUC,AP_genuine_positive,EER_test_oracle,eer_threshold_test_oracle,EER_calibration,cal_EER_threshold_threshold,cal_EER_threshold_FAR,cal_EER_threshold_FRR,cal_EER_threshold_HTER,cal_EER_threshold_n_genuine,cal_EER_threshold_n_impostor,fixed_0.5_threshold,fixed_0.5_FAR,fixed_0.5_FRR,fixed_0.5_HTER,fixed_0.5_n_genuine,fixed_0.5_n_impostor,cal_FAR0.01_threshold,cal_FAR0.01_FAR,cal_FAR0.01_FRR,cal_FAR0.01_HTER,cal_FAR0.01_n_genuine,cal_FAR0.01_n_impostor,cal_FAR0.001_threshold,cal_FAR0.001_FAR,cal_FAR0.001_FRR,cal_FAR0.001_HTER,cal_FAR0.001_n_genuine,cal_FAR0.001_n_impostor
136562B6-95B2-483D-88DC-065F28409FD2,F4_LOCATION_ONLY,gradient_boosting,17,3730,1244,1244,48000,23600,47581,23,3,23.36916666666667,11.958366870880129,12.29148006439209,0.9526569381669072,0.5809960093271864,0.1333960311781074,0.6176084176054725,0.186573859610878,0.3513783670875173,0.1900338370357916,0.0771704180064308,0.1336021275211112,1244,47581,0.5,0.1583194972783254,0.1077170418006431,0.1330182695394842,1244,47581,0.979569731840264,0.0020386288644627,0.680064308681672,0.3410514687730673,1244,47581,0.9936784055883854,8.406716966856519e-05,0.9163987138263664,0.4582413904980175,1244,47581
136562B6-95B2-483D-88DC-065F28409FD2,F4_LOCATION_ONLY,logistic_regression,17,3730,1244,1244,48000,23600,47581,23,3,23.36916666666667,1.4401943683624268,1.567284345626831,0.8232143785135128,0.0652626408066567,0.2460226565076943,0.6501426362434654,0.2454691672570712,0.6927400401424357,0.2218112271705092,0.3231511254019292,0.2724811762862192,1244,47581,0.5,0.3380130724448835,0.0442122186495176,0.1911126455472005,1244,47581,0.9999134964607462,0.0051280973497824,0.9991961414790996,0.502162119414441,1244,47581,0.999953390756863,0.0048338622559424,0.9991961414790996,0.502015001867521,1244,47581
136562B6-95B2-483D-88DC-065F28409FD2,F5_DEVICE_STATE_ONLY,gradient_boosting,34,3730,1244,1244,48000,23600,47581,23,3,23.36916666666667,2.379824161529541,2.6321048736572266,0.6952410852476917,0.0531199553244039,0.3502304599413516,0.5955045167490003,0.2982599869202681,0.674681415024345,0.2492381412748786,0.5297427652733119,0.3894904532740952,1244,47581,0.5,0.4313066139845736,0.2998392282958199,0.3655729211401968,1244,47581,0.8367993295682444,0.0176961392152329,0.9493569131832796,0.4835265261992563,1244,47581,0.9814309194417484,0.0001471175469199,1.0,0.50007355877346,1244,47581
136562B6-95B2-483D-88DC-065F28409FD2,F5_DEVICE_STATE_ONLY,logistic_regression,34,3730,1244,1244,48000,23600,47581,23,3,23.36916666666667,0.3365981578826904,0.4477910995483398,0.7167879603648974,0.0706459124308975,0.3800071578734817,0.6302908596201718,0.4271937844024197,0.6507845570985924,0.3261385847291986,0.434887459807074,0.3805130222681363,1244,47581,0.5,0.4549925390386919,0.2781350482315112,0.3665637936351016,1244,47581,0.8400004885772809,0.0047497950862739,0.9509646302250804,0.4778572126556771,1244,47581,0.9660019517639772,0.0003572854710914,0.97508038585209,0.4877188356615907,1244,47581
136562B6-95B2-483D-88DC-065F28409FD2,F6_MISSINGNESS_ONLY,gradient_boosting,225,3730,1244,1244,48000,23600,47581,23,3,23.36916666666667,4.333274602890015,5.037516117095947,0.8720477911047069,0.1174300646877599,0.2037886265499124,0.7061380286748615,0.2055428088724181,0.6415020168676302,0.2616800823858263,0.1583601286173633,0.2100201055015948,1244,47581,0.5,0.3039868855215317,0.0024115755627009,0.1531992305421163,1244,47581,0.9037549365922368,0.0554002648115844,0.6189710610932475,0.337185662952416,1244,47581,0.955916729924885,0.000903722073937,0.9879421221864952,0.4944229221302161,1244,47581
136562B6-95B2-483D-88DC-065F28409FD2,F6_MISSINGNESS_ONLY,logistic_regression,225,3730,1244,1244,48000,23600,47581,23,3,23.36916666666667,1.454120397567749,1.774280071258545,0.8761567936511176,0.1199345619917582,0.1999475036341818,0.7661355642048,0.2417425336530601,0.6619585870893001,0.2355982429961539,0.1712218649517685,0.2034100539739612,1244,47581,0.5,0.2949076311973266,0.0024115755627009,0.1486596033800138,1244,47581,0.8708437268573466,0.0570816082049557,0.5988745980707395,0.3279781031378476,1244,47581,0.9700352526723828,0.000903722073937,0.9879421221864952,0.4944229221302161,1244,47581
1538C99F-BA1E-4EFB-A949-6C7C47701B20,F1_ALL,gradient_boosting,225,3929,1310,1310,48001,23600,47667,24,2,27.149166666666662,59.70107650756836,60.37670397758484,0.9998521549867984,0.9959765925910652,0.0068756498846882,0.990606261373959,0.0013565791176089,0.0636019286578922,0.0299997902112572,0.0007633587786259,0.0153815744949416,1310,47667,0.5,0.0202236347997566,0.0007633587786259,0.0104934967891913,1310,47667,0.0004296534364628,0.039125600520276,0.0,0.019562800260138,1310,47667,0.096341547560029,0.0290557408689449,0.0007633587786259,0.0149095498237854,1310,47667
1538C99F-BA1E-4EFB-A949-6C7C47701B20,F1_ALL,logistic_regression,225,3929,1310,1310,48001,23600,47667,24,2,27.149166666666662,21.173054695129395,21.563376426696777,0.9983605089827216,0.9007208409853328,0.0067707555133202,0.7379030013184004,0.0019501229137016,0.4868581281014444,0.0101747540226991,0.0038167938931297,0.0069957739579144,1310,47667,0.5,0.0099859441542366,0.0038167938931297,0.0069013690236832,1310,47667,0.0267940524316172,0.0267480646988482,0.0015267175572518,0.01413739112805,1310,47667,0.9316572699716354,0.0033985776323242,0.0076335877862595,0.0055160827092919,1310,47667
1538C99F-BA1E-4EFB-A949-6C7C47701B20,F2_STAGE1_COMPARABLE,gradient_boosting,103,3929,1310,1310,48001,23600,47667,24,2,27.149166666666662,36.109970808029175,36.669455766677856,0.9945056168133346,0.9184169595286504,0.0434478811897487,0.2895042146748854,0.0587537197567602,0.4662905033487632,0.0276921140411605,0.0740458015267175,0.050868957783939,1310,47667,0.5,0.0251536702540541,0.0793893129770992,0.0522714916155767,1310,47667,0.904954955272236,0.0031678100153145,0.1709923664122137,0.0870800882137641,1310,47667,0.992126802507125,8.391549709442591e-05,0.3389312977099237,0.169507606603509,1310,47667
1538C99F-BA1E-4EFB-A949-6C7C47701B20,F2_STAGE1_COMPARABLE,logistic_regression,103,3929,1310,1310,48001,23600,47667,24,2,27.149166666666662,11.28017807006836,11.48741102218628,0.8938930016557296,0.1077462322808178,0.1634130834829479,0.6803176631414434,0.2442136757665933,0.8142242904618625,0.1138943084314095,0.3679389312977099,0.2409166198645597,1310,47667,0.5,0.2239704617450227,0.0389312977099236,0.1314508797274732,1310,47667,1.0,0.0048880777057503,1.0,0.5024440388528751,1310,47667,1.0,0.0048880777057503,1.0,0.5024440388528751,1310,47667
